Accelerometer X,Accelerometer Y,Accelerometer Z,hand,session,datetime,id
-0.109,0.984,0.277,dx,ndom,2018-08-21 16:32:39.325000,UCP9
-0.117,0.992,0.289,dx,ndom,2018-08-21 16:32:39.337500,UCP9
-0.117,0.996,0.293,dx,ndom,2018-08-21 16:32:39.350000,UCP9
-0.113,0.996,0.301,dx,ndom,2018-08-21 16:32:39.362500,UCP9
-0.098,0.996,0.309,dx,ndom,2018-08-21 16:32:39.375000,UCP9
-0.09,0.988,0.309,dx,ndom,2018-08-21 16:32:39.387500,UCP9
-0.082,0.98,0.313,dx,ndom,2018-08-21 16:32:39.400000,UCP9
-0.078,0.973,0.316,dx,ndom,2018-08-21 16:32:39.412500,UCP9
-0.082,0.961,0.324,dx,ndom,2018-08-21 16:32:39.425000,UCP9
-0.102,0.953,0.336,dx,ndom,2018-08-21 16:32:39.437500,UCP9
-0.113,0.961,0.344,dx,ndom,2018-08-21 16:32:39.450000,UCP9
-0.117,0.957,0.348,dx,ndom,2018-08-21 16:32:39.462500,UCP9
-0.121,0.953,0.352,dx,ndom,2018-08-21 16:32:39.475000,UCP9
-0.121,0.949,0.348,dx,ndom,2018-08-21 16:32:39.487500,UCP9
-0.113,0.953,0.344,dx,ndom,2018-08-21 16:32:39.500000,UCP9
-0.109,0.941,0.332,dx,ndom,2018-08-21 16:32:39.512500,UCP9
-0.098,0.949,0.316,dx,ndom,2018-08-21 16:32:39.525000,UCP9
-0.09,0.957,0.301,dx,ndom,2018-08-21 16:32:39.537500,UCP9
-0.09,0.961,0.293,dx,ndom,2018-08-21 16:32:39.550000,UCP9
-0.09,0.965,0.281,dx,ndom,2018-08-21 16:32:39.562500,UCP9
-0.09,0.969,0.27,dx,ndom,2018-08-21 16:32:39.575000,UCP9
-0.09,0.965,0.258,dx,ndom,2018-08-21 16:32:39.587500,UCP9
-0.094,0.961,0.25,dx,ndom,2018-08-21 16:32:39.600000,UCP9
-0.098,0.965,0.25,dx,ndom,2018-08-21 16:32:39.612500,UCP9
-0.098,0.969,0.25,dx,ndom,2018-08-21 16:32:39.625000,UCP9
-0.102,0.973,0.258,dx,ndom,2018-08-21 16:32:39.637500,UCP9
-0.121,0.973,0.273,dx,ndom,2018-08-21 16:32:39.650000,UCP9
-0.152,0.984,0.293,dx,ndom,2018-08-21 16:32:39.662500,UCP9
-0.176,0.988,0.32,dx,ndom,2018-08-21 16:32:39.675000,UCP9
-0.188,0.988,0.352,dx,ndom,2018-08-21 16:32:39.687500,UCP9
-0.191,0.988,0.379,dx,ndom,2018-08-21 16:32:39.700000,UCP9
-0.18,0.98,0.395,dx,ndom,2018-08-21 16:32:39.712500,UCP9
-0.164,0.969,0.391,dx,ndom,2018-08-21 16:32:39.725000,UCP9
-0.148,0.957,0.371,dx,ndom,2018-08-21 16:32:39.737500,UCP9
-0.133,0.938,0.344,dx,ndom,2018-08-21 16:32:39.750000,UCP9
-0.113,0.914,0.316,dx,ndom,2018-08-21 16:32:39.762500,UCP9
-0.09,0.898,0.309,dx,ndom,2018-08-21 16:32:39.775000,UCP9
-0.074,0.902,0.309,dx,ndom,2018-08-21 16:32:39.787500,UCP9
-0.078,0.918,0.328,dx,ndom,2018-08-21 16:32:39.800000,UCP9
-0.113,0.938,0.34,dx,ndom,2018-08-21 16:32:39.812500,UCP9
-0.152,0.945,0.348,dx,ndom,2018-08-21 16:32:39.825000,UCP9
-0.188,0.941,0.352,dx,ndom,2018-08-21 16:32:39.837500,UCP9
-0.211,0.934,0.344,dx,ndom,2018-08-21 16:32:39.850000,UCP9
-0.215,0.93,0.332,dx,ndom,2018-08-21 16:32:39.862500,UCP9
-0.199,0.934,0.332,dx,ndom,2018-08-21 16:32:39.875000,UCP9
-0.164,0.941,0.336,dx,ndom,2018-08-21 16:32:39.887500,UCP9
-0.129,0.949,0.336,dx,ndom,2018-08-21 16:32:39.900000,UCP9
-0.105,0.965,0.336,dx,ndom,2018-08-21 16:32:39.912500,UCP9
-0.102,0.973,0.328,dx,ndom,2018-08-21 16:32:39.925000,UCP9
-0.121,0.984,0.32,dx,ndom,2018-08-21 16:32:39.937500,UCP9
-0.141,0.984,0.305,dx,ndom,2018-08-21 16:32:39.950000,UCP9
-0.137,0.973,0.293,dx,ndom,2018-08-21 16:32:39.962500,UCP9
-0.109,0.973,0.289,dx,ndom,2018-08-21 16:32:39.975000,UCP9
-0.063,0.973,0.285,dx,ndom,2018-08-21 16:32:39.987500,UCP9
-0.023,0.984,0.281,dx,ndom,2018-08-21 16:32:40.000000,UCP9
0.008,0.969,0.277,dx,ndom,2018-08-21 16:32:40.012500,UCP9
0.027,0.969,0.277,dx,ndom,2018-08-21 16:32:40.025000,UCP9
0.027,0.969,0.285,dx,ndom,2018-08-21 16:32:40.037500,UCP9
0.023,0.961,0.273,dx,ndom,2018-08-21 16:32:40.050000,UCP9
0.012,0.953,0.262,dx,ndom,2018-08-21 16:32:40.062500,UCP9
-0.008,0.941,0.254,dx,ndom,2018-08-21 16:32:40.075000,UCP9
-0.02,0.938,0.246,dx,ndom,2018-08-21 16:32:40.087500,UCP9
-0.027,0.945,0.246,dx,ndom,2018-08-21 16:32:40.100000,UCP9
-0.043,0.957,0.25,dx,ndom,2018-08-21 16:32:40.112500,UCP9
-0.051,0.949,0.25,dx,ndom,2018-08-21 16:32:40.125000,UCP9
-0.063,0.941,0.25,dx,ndom,2018-08-21 16:32:40.137500,UCP9
-0.074,0.953,0.258,dx,ndom,2018-08-21 16:32:40.150000,UCP9
-0.086,0.973,0.277,dx,ndom,2018-08-21 16:32:40.162500,UCP9
-0.086,0.988,0.285,dx,ndom,2018-08-21 16:32:40.175000,UCP9
-0.066,0.984,0.289,dx,ndom,2018-08-21 16:32:40.187500,UCP9
-0.055,0.98,0.293,dx,ndom,2018-08-21 16:32:40.200000,UCP9
-0.031,0.988,0.297,dx,ndom,2018-08-21 16:32:40.212500,UCP9
0.0,0.992,0.297,dx,ndom,2018-08-21 16:32:40.225000,UCP9
0.023,0.992,0.305,dx,ndom,2018-08-21 16:32:40.237500,UCP9
0.039,0.996,0.316,dx,ndom,2018-08-21 16:32:40.250000,UCP9
0.051,0.992,0.34,dx,ndom,2018-08-21 16:32:40.262500,UCP9
0.047,0.992,0.355,dx,ndom,2018-08-21 16:32:40.275000,UCP9
0.043,0.996,0.355,dx,ndom,2018-08-21 16:32:40.287500,UCP9
0.031,0.984,0.344,dx,ndom,2018-08-21 16:32:40.300000,UCP9
0.0,0.973,0.332,dx,ndom,2018-08-21 16:32:40.312500,UCP9
-0.031,0.969,0.32,dx,ndom,2018-08-21 16:32:40.325000,UCP9
-0.051,0.961,0.324,dx,ndom,2018-08-21 16:32:40.337500,UCP9
-0.066,0.965,0.34,dx,ndom,2018-08-21 16:32:40.350000,UCP9
-0.066,0.965,0.352,dx,ndom,2018-08-21 16:32:40.362500,UCP9
-0.059,0.965,0.363,dx,ndom,2018-08-21 16:32:40.375000,UCP9
-0.059,0.961,0.379,dx,ndom,2018-08-21 16:32:40.387500,UCP9
-0.059,0.949,0.395,dx,ndom,2018-08-21 16:32:40.400000,UCP9
-0.066,0.941,0.41,dx,ndom,2018-08-21 16:32:40.412500,UCP9
-0.082,0.934,0.426,dx,ndom,2018-08-21 16:32:40.425000,UCP9
-0.09,0.93,0.434,dx,ndom,2018-08-21 16:32:40.437500,UCP9
-0.098,0.922,0.426,dx,ndom,2018-08-21 16:32:40.450000,UCP9
-0.094,0.91,0.418,dx,ndom,2018-08-21 16:32:40.462500,UCP9
-0.094,0.902,0.41,dx,ndom,2018-08-21 16:32:40.475000,UCP9
-0.09,0.902,0.402,dx,ndom,2018-08-21 16:32:40.487500,UCP9
-0.082,0.906,0.395,dx,ndom,2018-08-21 16:32:40.500000,UCP9
-0.074,0.902,0.395,dx,ndom,2018-08-21 16:32:40.512500,UCP9
-0.078,0.902,0.391,dx,ndom,2018-08-21 16:32:40.525000,UCP9
-0.074,0.906,0.383,dx,ndom,2018-08-21 16:32:40.537500,UCP9
-0.078,0.91,0.383,dx,ndom,2018-08-21 16:32:40.550000,UCP9
-0.082,0.91,0.367,dx,ndom,2018-08-21 16:32:40.562500,UCP9
-0.086,0.918,0.363,dx,ndom,2018-08-21 16:32:40.575000,UCP9
-0.078,0.926,0.355,dx,ndom,2018-08-21 16:32:40.587500,UCP9
-0.066,0.93,0.352,dx,ndom,2018-08-21 16:32:40.600000,UCP9
-0.059,0.934,0.352,dx,ndom,2018-08-21 16:32:40.612500,UCP9
-0.055,0.934,0.355,dx,ndom,2018-08-21 16:32:40.625000,UCP9
-0.059,0.934,0.359,dx,ndom,2018-08-21 16:32:40.637500,UCP9
-0.055,0.941,0.367,dx,ndom,2018-08-21 16:32:40.650000,UCP9
-0.051,0.941,0.379,dx,ndom,2018-08-21 16:32:40.662500,UCP9
-0.047,0.945,0.383,dx,ndom,2018-08-21 16:32:40.675000,UCP9
-0.047,0.949,0.402,dx,ndom,2018-08-21 16:32:40.687500,UCP9
-0.055,0.953,0.422,dx,ndom,2018-08-21 16:32:40.700000,UCP9
-0.059,0.953,0.434,dx,ndom,2018-08-21 16:32:40.712500,UCP9
-0.066,0.945,0.434,dx,ndom,2018-08-21 16:32:40.725000,UCP9
-0.078,0.934,0.445,dx,ndom,2018-08-21 16:32:40.737500,UCP9
-0.094,0.93,0.457,dx,ndom,2018-08-21 16:32:40.750000,UCP9
-0.105,0.934,0.469,dx,ndom,2018-08-21 16:32:40.762500,UCP9
-0.113,0.938,0.492,dx,ndom,2018-08-21 16:32:40.775000,UCP9
-0.121,0.949,0.504,dx,ndom,2018-08-21 16:32:40.787500,UCP9
-0.113,0.961,0.5,dx,ndom,2018-08-21 16:32:40.800000,UCP9
-0.094,0.965,0.484,dx,ndom,2018-08-21 16:32:40.812500,UCP9
-0.074,0.965,0.488,dx,ndom,2018-08-21 16:32:40.825000,UCP9
-0.063,0.984,0.504,dx,ndom,2018-08-21 16:32:40.837500,UCP9
-0.055,1.027,0.543,dx,ndom,2018-08-21 16:32:40.850000,UCP9
-0.043,1.059,0.578,dx,ndom,2018-08-21 16:32:40.862500,UCP9
-0.023,1.055,0.586,dx,ndom,2018-08-21 16:32:40.875000,UCP9
0.012,1.02,0.555,dx,ndom,2018-08-21 16:32:40.887500,UCP9
0.043,0.984,0.512,dx,ndom,2018-08-21 16:32:40.900000,UCP9
0.063,0.949,0.469,dx,ndom,2018-08-21 16:32:40.912500,UCP9
0.059,0.934,0.438,dx,ndom,2018-08-21 16:32:40.925000,UCP9
0.02,0.938,0.406,dx,ndom,2018-08-21 16:32:40.937500,UCP9
-0.031,0.961,0.375,dx,ndom,2018-08-21 16:32:40.950000,UCP9
-0.074,0.977,0.324,dx,ndom,2018-08-21 16:32:40.962500,UCP9
-0.09,0.98,0.262,dx,ndom,2018-08-21 16:32:40.975000,UCP9
-0.07,0.957,0.203,dx,ndom,2018-08-21 16:32:40.987500,UCP9
-0.012,0.934,0.141,dx,ndom,2018-08-21 16:32:41.000000,UCP9
0.047,0.883,0.07,dx,ndom,2018-08-21 16:32:41.012500,UCP9
0.102,0.84,0.0,dx,ndom,2018-08-21 16:32:41.025000,UCP9
0.141,0.809,-0.059,dx,ndom,2018-08-21 16:32:41.037500,UCP9
0.152,0.793,-0.117,dx,ndom,2018-08-21 16:32:41.050000,UCP9
0.141,0.785,-0.172,dx,ndom,2018-08-21 16:32:41.062500,UCP9
0.082,0.793,-0.176,dx,ndom,2018-08-21 16:32:41.075000,UCP9
0.012,0.816,-0.137,dx,ndom,2018-08-21 16:32:41.087500,UCP9
-0.063,0.863,-0.063,dx,ndom,2018-08-21 16:32:41.100000,UCP9
-0.09,0.926,-0.004,dx,ndom,2018-08-21 16:32:41.112500,UCP9
-0.039,0.977,-0.055,dx,ndom,2018-08-21 16:32:41.125000,UCP9
0.035,0.973,-0.176,dx,ndom,2018-08-21 16:32:41.137500,UCP9
0.055,0.949,-0.32,dx,ndom,2018-08-21 16:32:41.150000,UCP9
0.004,0.941,-0.43,dx,ndom,2018-08-21 16:32:41.162500,UCP9
-0.066,0.961,-0.5,dx,ndom,2018-08-21 16:32:41.175000,UCP9
-0.133,1.0,-0.504,dx,ndom,2018-08-21 16:32:41.187500,UCP9
-0.137,1.023,-0.453,dx,ndom,2018-08-21 16:32:41.200000,UCP9
-0.098,1.031,-0.363,dx,ndom,2018-08-21 16:32:41.212500,UCP9
-0.043,1.035,-0.262,dx,ndom,2018-08-21 16:32:41.225000,UCP9
-0.004,1.031,-0.176,dx,ndom,2018-08-21 16:32:41.237500,UCP9
0.012,1.031,-0.098,dx,ndom,2018-08-21 16:32:41.250000,UCP9
-0.004,1.035,-0.023,dx,ndom,2018-08-21 16:32:41.262500,UCP9
-0.035,1.031,0.051,dx,ndom,2018-08-21 16:32:41.275000,UCP9
-0.078,1.047,0.121,dx,ndom,2018-08-21 16:32:41.287500,UCP9
-0.082,1.07,0.172,dx,ndom,2018-08-21 16:32:41.300000,UCP9
-0.039,1.094,0.207,dx,ndom,2018-08-21 16:32:41.312500,UCP9
0.043,1.109,0.23,dx,ndom,2018-08-21 16:32:41.325000,UCP9
0.141,1.105,0.219,dx,ndom,2018-08-21 16:32:41.337500,UCP9
0.215,1.102,0.16,dx,ndom,2018-08-21 16:32:41.350000,UCP9
0.258,1.109,0.082,dx,ndom,2018-08-21 16:32:41.362500,UCP9
0.277,1.125,-0.012,dx,ndom,2018-08-21 16:32:41.375000,UCP9
0.313,1.168,-0.125,dx,ndom,2018-08-21 16:32:41.387500,UCP9
0.367,1.18,-0.223,dx,ndom,2018-08-21 16:32:41.400000,UCP9
0.398,1.086,-0.258,dx,ndom,2018-08-21 16:32:41.412500,UCP9
0.398,0.941,-0.336,dx,ndom,2018-08-21 16:32:41.425000,UCP9
0.457,0.793,-0.473,dx,ndom,2018-08-21 16:32:41.437500,UCP9
0.551,0.688,-0.621,dx,ndom,2018-08-21 16:32:41.450000,UCP9
0.563,0.645,-0.727,dx,ndom,2018-08-21 16:32:41.462500,UCP9
0.457,0.652,-0.777,dx,ndom,2018-08-21 16:32:41.475000,UCP9
0.277,0.688,-0.789,dx,ndom,2018-08-21 16:32:41.487500,UCP9
0.094,0.715,-0.777,dx,ndom,2018-08-21 16:32:41.500000,UCP9
-0.051,0.719,-0.738,dx,ndom,2018-08-21 16:32:41.512500,UCP9
-0.117,0.719,-0.688,dx,ndom,2018-08-21 16:32:41.525000,UCP9
-0.086,0.73,-0.613,dx,ndom,2018-08-21 16:32:41.537500,UCP9
-0.004,0.734,-0.531,dx,ndom,2018-08-21 16:32:41.550000,UCP9
0.078,0.742,-0.445,dx,ndom,2018-08-21 16:32:41.562500,UCP9
0.133,0.746,-0.383,dx,ndom,2018-08-21 16:32:41.575000,UCP9
0.152,0.75,-0.328,dx,ndom,2018-08-21 16:32:41.587500,UCP9
0.145,0.754,-0.293,dx,ndom,2018-08-21 16:32:41.600000,UCP9
0.133,0.766,-0.277,dx,ndom,2018-08-21 16:32:41.612500,UCP9
0.109,0.781,-0.273,dx,ndom,2018-08-21 16:32:41.625000,UCP9
0.094,0.789,-0.273,dx,ndom,2018-08-21 16:32:41.637500,UCP9
0.078,0.805,-0.262,dx,ndom,2018-08-21 16:32:41.650000,UCP9
0.07,0.828,-0.254,dx,ndom,2018-08-21 16:32:41.662500,UCP9
0.059,0.855,-0.258,dx,ndom,2018-08-21 16:32:41.675000,UCP9
0.051,0.867,-0.27,dx,ndom,2018-08-21 16:32:41.687500,UCP9
0.039,0.871,-0.289,dx,ndom,2018-08-21 16:32:41.700000,UCP9
0.035,0.875,-0.309,dx,ndom,2018-08-21 16:32:41.712500,UCP9
0.035,0.887,-0.328,dx,ndom,2018-08-21 16:32:41.725000,UCP9
0.035,0.898,-0.34,dx,ndom,2018-08-21 16:32:41.737500,UCP9
0.043,0.914,-0.355,dx,ndom,2018-08-21 16:32:41.750000,UCP9
0.055,0.922,-0.367,dx,ndom,2018-08-21 16:32:41.762500,UCP9
0.066,0.93,-0.383,dx,ndom,2018-08-21 16:32:41.775000,UCP9
0.07,0.938,-0.395,dx,ndom,2018-08-21 16:32:41.787500,UCP9
0.066,0.941,-0.41,dx,ndom,2018-08-21 16:32:41.800000,UCP9
0.063,0.938,-0.426,dx,ndom,2018-08-21 16:32:41.812500,UCP9
0.051,0.934,-0.441,dx,ndom,2018-08-21 16:32:41.825000,UCP9
0.039,0.926,-0.457,dx,ndom,2018-08-21 16:32:41.837500,UCP9
0.027,0.926,-0.473,dx,ndom,2018-08-21 16:32:41.850000,UCP9
0.012,0.93,-0.484,dx,ndom,2018-08-21 16:32:41.862500,UCP9
0.008,0.93,-0.48,dx,ndom,2018-08-21 16:32:41.875000,UCP9
0.008,0.926,-0.477,dx,ndom,2018-08-21 16:32:41.887500,UCP9
0.012,0.922,-0.465,dx,ndom,2018-08-21 16:32:41.900000,UCP9
0.02,0.914,-0.457,dx,ndom,2018-08-21 16:32:41.912500,UCP9
0.027,0.898,-0.449,dx,ndom,2018-08-21 16:32:41.925000,UCP9
0.023,0.895,-0.438,dx,ndom,2018-08-21 16:32:41.937500,UCP9
0.012,0.898,-0.422,dx,ndom,2018-08-21 16:32:41.950000,UCP9
0.0,0.906,-0.414,dx,ndom,2018-08-21 16:32:41.962500,UCP9
-0.008,0.902,-0.406,dx,ndom,2018-08-21 16:32:41.975000,UCP9
-0.016,0.898,-0.395,dx,ndom,2018-08-21 16:32:41.987500,UCP9
-0.023,0.902,-0.387,dx,ndom,2018-08-21 16:32:42.000000,UCP9
-0.027,0.891,-0.379,dx,ndom,2018-08-21 16:32:42.012500,UCP9
-0.023,0.891,-0.375,dx,ndom,2018-08-21 16:32:42.025000,UCP9
-0.02,0.879,-0.379,dx,ndom,2018-08-21 16:32:42.037500,UCP9
-0.02,0.863,-0.383,dx,ndom,2018-08-21 16:32:42.050000,UCP9
-0.031,0.84,-0.379,dx,ndom,2018-08-21 16:32:42.062500,UCP9
-0.039,0.813,-0.375,dx,ndom,2018-08-21 16:32:42.075000,UCP9
-0.035,0.781,-0.367,dx,ndom,2018-08-21 16:32:42.087500,UCP9
-0.027,0.762,-0.34,dx,ndom,2018-08-21 16:32:42.100000,UCP9
-0.008,0.75,-0.305,dx,ndom,2018-08-21 16:32:42.112500,UCP9
0.004,0.742,-0.277,dx,ndom,2018-08-21 16:32:42.125000,UCP9
0.004,0.746,-0.246,dx,ndom,2018-08-21 16:32:42.137500,UCP9
-0.004,0.773,-0.223,dx,ndom,2018-08-21 16:32:42.150000,UCP9
0.004,0.82,-0.23,dx,ndom,2018-08-21 16:32:42.162500,UCP9
0.023,0.875,-0.27,dx,ndom,2018-08-21 16:32:42.175000,UCP9
0.07,0.902,-0.324,dx,ndom,2018-08-21 16:32:42.187500,UCP9
0.141,0.938,-0.316,dx,ndom,2018-08-21 16:32:42.200000,UCP9
0.203,0.973,-0.195,dx,ndom,2018-08-21 16:32:42.212500,UCP9
0.199,0.965,-0.059,dx,ndom,2018-08-21 16:32:42.225000,UCP9
0.168,0.977,0.074,dx,ndom,2018-08-21 16:32:42.237500,UCP9
0.137,1.117,0.223,dx,ndom,2018-08-21 16:32:42.250000,UCP9
0.098,1.348,0.332,dx,ndom,2018-08-21 16:32:42.262500,UCP9
0.016,1.492,0.398,dx,ndom,2018-08-21 16:32:42.275000,UCP9
-0.086,1.449,0.41,dx,ndom,2018-08-21 16:32:42.287500,UCP9
-0.16,1.199,0.309,dx,ndom,2018-08-21 16:32:42.300000,UCP9
-0.137,0.875,0.113,dx,ndom,2018-08-21 16:32:42.312500,UCP9
-0.051,0.715,-0.168,dx,ndom,2018-08-21 16:32:42.325000,UCP9
0.102,0.801,-0.398,dx,ndom,2018-08-21 16:32:42.337500,UCP9
0.32,1.035,-0.402,dx,ndom,2018-08-21 16:32:42.350000,UCP9
0.5,1.203,-0.324,dx,ndom,2018-08-21 16:32:42.362500,UCP9
0.512,1.137,-0.367,dx,ndom,2018-08-21 16:32:42.375000,UCP9
0.309,0.98,-0.449,dx,ndom,2018-08-21 16:32:42.387500,UCP9
0.082,0.891,-0.516,dx,ndom,2018-08-21 16:32:42.400000,UCP9
-0.047,0.875,-0.488,dx,ndom,2018-08-21 16:32:42.412500,UCP9
0.02,0.836,-0.359,dx,ndom,2018-08-21 16:32:42.425000,UCP9
0.281,0.73,-0.203,dx,ndom,2018-08-21 16:32:42.437500,UCP9
0.625,0.633,-0.094,dx,ndom,2018-08-21 16:32:42.450000,UCP9
0.988,0.547,0.063,dx,ndom,2018-08-21 16:32:42.462500,UCP9
1.332,0.484,-0.035,dx,ndom,2018-08-21 16:32:42.475000,UCP9
1.453,0.301,-0.32,dx,ndom,2018-08-21 16:32:42.487500,UCP9
1.262,0.227,-0.316,dx,ndom,2018-08-21 16:32:42.500000,UCP9
0.902,0.344,-0.313,dx,ndom,2018-08-21 16:32:42.512500,UCP9
0.613,0.543,-0.328,dx,ndom,2018-08-21 16:32:42.525000,UCP9
0.449,0.707,-0.297,dx,ndom,2018-08-21 16:32:42.537500,UCP9
0.422,0.738,-0.219,dx,ndom,2018-08-21 16:32:42.550000,UCP9
0.516,0.691,-0.141,dx,ndom,2018-08-21 16:32:42.562500,UCP9
0.641,0.672,-0.07,dx,ndom,2018-08-21 16:32:42.575000,UCP9
0.707,0.715,0.004,dx,ndom,2018-08-21 16:32:42.587500,UCP9
0.707,0.785,0.059,dx,ndom,2018-08-21 16:32:42.600000,UCP9
0.688,0.828,0.094,dx,ndom,2018-08-21 16:32:42.612500,UCP9
0.664,0.836,0.098,dx,ndom,2018-08-21 16:32:42.625000,UCP9
0.617,0.84,0.09,dx,ndom,2018-08-21 16:32:42.637500,UCP9
0.594,0.852,0.09,dx,ndom,2018-08-21 16:32:42.650000,UCP9
0.594,0.871,0.098,dx,ndom,2018-08-21 16:32:42.662500,UCP9
0.613,0.859,0.109,dx,ndom,2018-08-21 16:32:42.675000,UCP9
0.629,0.82,0.113,dx,ndom,2018-08-21 16:32:42.687500,UCP9
0.605,0.777,0.125,dx,ndom,2018-08-21 16:32:42.700000,UCP9
0.586,0.773,0.125,dx,ndom,2018-08-21 16:32:42.712500,UCP9
0.602,0.773,0.109,dx,ndom,2018-08-21 16:32:42.725000,UCP9
0.648,0.77,0.078,dx,ndom,2018-08-21 16:32:42.737500,UCP9
0.68,0.75,0.031,dx,ndom,2018-08-21 16:32:42.750000,UCP9
0.668,0.727,-0.012,dx,ndom,2018-08-21 16:32:42.762500,UCP9
0.629,0.742,-0.051,dx,ndom,2018-08-21 16:32:42.775000,UCP9
0.594,0.758,-0.086,dx,ndom,2018-08-21 16:32:42.787500,UCP9
0.57,0.762,-0.109,dx,ndom,2018-08-21 16:32:42.800000,UCP9
0.559,0.77,-0.141,dx,ndom,2018-08-21 16:32:42.812500,UCP9
0.555,0.77,-0.137,dx,ndom,2018-08-21 16:32:42.825000,UCP9
0.586,0.75,-0.109,dx,ndom,2018-08-21 16:32:42.837500,UCP9
0.637,0.707,-0.055,dx,ndom,2018-08-21 16:32:42.850000,UCP9
0.695,0.672,-0.004,dx,ndom,2018-08-21 16:32:42.862500,UCP9
0.777,0.652,0.039,dx,ndom,2018-08-21 16:32:42.875000,UCP9
0.844,0.641,0.055,dx,ndom,2018-08-21 16:32:42.887500,UCP9
0.844,0.617,0.023,dx,ndom,2018-08-21 16:32:42.900000,UCP9
0.801,0.598,-0.035,dx,ndom,2018-08-21 16:32:42.912500,UCP9
0.75,0.59,-0.098,dx,ndom,2018-08-21 16:32:42.925000,UCP9
0.719,0.594,-0.152,dx,ndom,2018-08-21 16:32:42.937500,UCP9
0.715,0.602,-0.203,dx,ndom,2018-08-21 16:32:42.950000,UCP9
0.727,0.605,-0.238,dx,ndom,2018-08-21 16:32:42.962500,UCP9
0.73,0.617,-0.25,dx,ndom,2018-08-21 16:32:42.975000,UCP9
0.723,0.648,-0.262,dx,ndom,2018-08-21 16:32:42.987500,UCP9
0.73,0.676,-0.273,dx,ndom,2018-08-21 16:32:43.000000,UCP9
0.742,0.66,-0.289,dx,ndom,2018-08-21 16:32:43.012500,UCP9
0.762,0.637,-0.301,dx,ndom,2018-08-21 16:32:43.025000,UCP9
0.785,0.629,-0.305,dx,ndom,2018-08-21 16:32:43.037500,UCP9
0.805,0.617,-0.305,dx,ndom,2018-08-21 16:32:43.050000,UCP9
0.828,0.605,-0.309,dx,ndom,2018-08-21 16:32:43.062500,UCP9
0.836,0.594,-0.316,dx,ndom,2018-08-21 16:32:43.075000,UCP9
0.824,0.582,-0.34,dx,ndom,2018-08-21 16:32:43.087500,UCP9
0.801,0.598,-0.348,dx,ndom,2018-08-21 16:32:43.100000,UCP9
0.777,0.625,-0.336,dx,ndom,2018-08-21 16:32:43.112500,UCP9
0.727,0.66,-0.32,dx,ndom,2018-08-21 16:32:43.125000,UCP9
0.668,0.699,-0.293,dx,ndom,2018-08-21 16:32:43.137500,UCP9
0.609,0.73,-0.281,dx,ndom,2018-08-21 16:32:43.150000,UCP9
0.555,0.758,-0.273,dx,ndom,2018-08-21 16:32:43.162500,UCP9
0.516,0.781,-0.258,dx,ndom,2018-08-21 16:32:43.175000,UCP9
0.492,0.793,-0.238,dx,ndom,2018-08-21 16:32:43.187500,UCP9
0.473,0.793,-0.219,dx,ndom,2018-08-21 16:32:43.200000,UCP9
0.461,0.777,-0.207,dx,ndom,2018-08-21 16:32:43.212500,UCP9
0.453,0.77,-0.199,dx,ndom,2018-08-21 16:32:43.225000,UCP9
0.453,0.758,-0.191,dx,ndom,2018-08-21 16:32:43.237500,UCP9
0.453,0.75,-0.172,dx,ndom,2018-08-21 16:32:43.250000,UCP9
0.453,0.766,-0.141,dx,ndom,2018-08-21 16:32:43.262500,UCP9
0.457,0.789,-0.129,dx,ndom,2018-08-21 16:32:43.275000,UCP9
0.461,0.805,-0.109,dx,ndom,2018-08-21 16:32:43.287500,UCP9
0.465,0.813,-0.098,dx,ndom,2018-08-21 16:32:43.300000,UCP9
0.473,0.809,-0.098,dx,ndom,2018-08-21 16:32:43.312500,UCP9
0.465,0.82,-0.09,dx,ndom,2018-08-21 16:32:43.325000,UCP9
0.453,0.836,-0.078,dx,ndom,2018-08-21 16:32:43.337500,UCP9
0.438,0.863,-0.07,dx,ndom,2018-08-21 16:32:43.350000,UCP9
0.418,0.883,-0.063,dx,ndom,2018-08-21 16:32:43.362500,UCP9
0.398,0.91,-0.055,dx,ndom,2018-08-21 16:32:43.375000,UCP9
0.395,0.945,-0.039,dx,ndom,2018-08-21 16:32:43.387500,UCP9
0.391,0.988,-0.02,dx,ndom,2018-08-21 16:32:43.400000,UCP9
0.387,1.027,-0.004,dx,ndom,2018-08-21 16:32:43.412500,UCP9
0.383,1.039,0.012,dx,ndom,2018-08-21 16:32:43.425000,UCP9
0.371,1.027,0.02,dx,ndom,2018-08-21 16:32:43.437500,UCP9
0.359,1.016,0.027,dx,ndom,2018-08-21 16:32:43.450000,UCP9
0.332,1.008,0.051,dx,ndom,2018-08-21 16:32:43.462500,UCP9
0.297,1.004,0.07,dx,ndom,2018-08-21 16:32:43.475000,UCP9
0.25,1.004,0.102,dx,ndom,2018-08-21 16:32:43.487500,UCP9
0.188,1.008,0.121,dx,ndom,2018-08-21 16:32:43.500000,UCP9
0.117,1.0,0.145,dx,ndom,2018-08-21 16:32:43.512500,UCP9
0.059,0.996,0.148,dx,ndom,2018-08-21 16:32:43.525000,UCP9
0.008,0.984,0.148,dx,ndom,2018-08-21 16:32:43.537500,UCP9
-0.031,0.961,0.152,dx,ndom,2018-08-21 16:32:43.550000,UCP9
-0.074,0.949,0.156,dx,ndom,2018-08-21 16:32:43.562500,UCP9
-0.098,0.945,0.168,dx,ndom,2018-08-21 16:32:43.575000,UCP9
