id,hand,session,Accelerometer X,Accelerometer Y,Accelerometer Z,datetime
TD22,dx,dom,1.828,1.105,-0.41,2017-12-03 18:51:43.637500
TD22,dx,dom,1.648,1.055,-0.453,2017-12-03 18:51:43.650000
TD22,dx,dom,1.25,0.754,-0.551,2017-12-03 18:51:43.662500
TD22,dx,dom,0.863,0.516,-0.609,2017-12-03 18:51:43.675000
TD22,dx,dom,0.465,0.449,-0.539,2017-12-03 18:51:43.687500
TD22,dx,dom,0.223,0.418,-0.605,2017-12-03 18:51:43.700000
TD22,dx,dom,0.184,0.383,-0.516,2017-12-03 18:51:43.712500
TD22,dx,dom,0.145,0.246,-0.441,2017-12-03 18:51:43.725000
TD22,dx,dom,0.055,0.027,-0.41,2017-12-03 18:51:43.737500
TD22,dx,dom,-0.156,-0.297,-0.516,2017-12-03 18:51:43.750000
TD22,dx,dom,-0.191,-1.465,-1.535,2017-12-03 18:51:43.762500
TD22,dx,dom,-0.18,-1.781,-1.664,2017-12-03 18:51:43.775000
TD22,dx,dom,-0.023,-1.402,-1.234,2017-12-03 18:51:43.787500
TD22,dx,dom,0.313,-1.313,-0.934,2017-12-03 18:51:43.800000
TD22,dx,dom,0.586,-1.438,-0.777,2017-12-03 18:51:43.812500
TD22,dx,dom,0.773,-1.379,-0.727,2017-12-03 18:51:43.825000
TD22,dx,dom,0.965,-1.246,-0.918,2017-12-03 18:51:43.837500
TD22,dx,dom,0.973,-1.289,-1.242,2017-12-03 18:51:43.850000
TD22,dx,dom,0.855,-1.539,-1.367,2017-12-03 18:51:43.862500
TD22,dx,dom,0.641,-1.664,-1.18,2017-12-03 18:51:43.875000
TD22,dx,dom,0.504,-1.59,-0.809,2017-12-03 18:51:43.887500
TD22,dx,dom,0.484,-1.387,-0.449,2017-12-03 18:51:43.900000
TD22,dx,dom,0.672,-0.949,-0.305,2017-12-03 18:51:43.912500
TD22,dx,dom,0.852,0.344,0.645,2017-12-03 18:51:43.925000
TD22,dx,dom,1.328,0.949,1.227,2017-12-03 18:51:43.937500
TD22,dx,dom,1.289,0.422,1.617,2017-12-03 18:51:43.950000
TD22,dx,dom,0.77,0.008,2.031,2017-12-03 18:51:43.962500
TD22,dx,dom,0.469,0.086,2.43,2017-12-03 18:51:43.975000
TD22,dx,dom,0.301,0.539,2.531,2017-12-03 18:51:43.987500
TD22,dx,dom,0.266,0.84,1.965,2017-12-03 18:51:44.000000
TD22,dx,dom,0.664,0.723,1.07,2017-12-03 18:51:44.012500
TD22,dx,dom,1.535,0.27,0.191,2017-12-03 18:51:44.025000
TD22,dx,dom,2.211,0.254,-0.086,2017-12-03 18:51:44.037500
TD22,dx,dom,2.641,0.57,-0.25,2017-12-03 18:51:44.050000
TD22,dx,dom,2.695,0.953,-0.426,2017-12-03 18:51:44.062500
TD22,dx,dom,1.82,1.098,-0.406,2017-12-03 18:51:44.075000
TD22,dx,dom,1.023,1.066,-0.422,2017-12-03 18:51:44.087500
TD22,dx,dom,0.402,1.0,-0.418,2017-12-03 18:51:44.100000
TD22,dx,dom,0.168,0.816,-0.363,2017-12-03 18:51:44.112500
TD22,dx,dom,1.082,0.277,-1.066,2017-12-03 18:51:44.125000
TD22,dx,dom,2.215,0.246,-1.086,2017-12-03 18:51:44.137500
TD22,dx,dom,1.859,0.246,-0.516,2017-12-03 18:51:44.150000
TD22,dx,dom,1.148,0.414,-0.52,2017-12-03 18:51:44.162500
TD22,dx,dom,0.785,0.078,-0.465,2017-12-03 18:51:44.175000
TD22,dx,dom,0.527,-0.23,-0.391,2017-12-03 18:51:44.187500
TD22,dx,dom,0.488,-0.402,-0.422,2017-12-03 18:51:44.200000
TD22,dx,dom,0.82,-0.457,-0.406,2017-12-03 18:51:44.212500
TD22,dx,dom,1.047,-0.309,-0.301,2017-12-03 18:51:44.225000
TD22,dx,dom,0.984,-0.039,-0.332,2017-12-03 18:51:44.237500
TD22,dx,dom,0.891,0.168,-0.504,2017-12-03 18:51:44.250000
TD22,dx,dom,0.637,0.297,-0.699,2017-12-03 18:51:44.262500
TD22,dx,dom,0.313,0.434,-0.832,2017-12-03 18:51:44.275000
TD22,dx,dom,0.504,0.566,-0.785,2017-12-03 18:51:44.287500
TD22,dx,dom,0.891,0.539,-0.859,2017-12-03 18:51:44.300000
TD22,dx,dom,0.719,0.297,-0.914,2017-12-03 18:51:44.312500
TD22,dx,dom,0.375,-0.082,-0.727,2017-12-03 18:51:44.325000
TD22,dx,dom,0.09,0.02,-0.742,2017-12-03 18:51:44.337500
TD22,dx,dom,0.191,-0.012,-0.859,2017-12-03 18:51:44.350000
TD22,dx,dom,0.332,-0.027,-0.93,2017-12-03 18:51:44.362500
TD22,dx,dom,0.227,0.063,-0.938,2017-12-03 18:51:44.375000
TD22,dx,dom,0.09,0.113,-0.973,2017-12-03 18:51:44.387500
TD22,dx,dom,0.117,0.141,-1.027,2017-12-03 18:51:44.400000
TD22,dx,dom,0.238,0.137,-0.984,2017-12-03 18:51:44.412500
TD22,dx,dom,0.512,0.07,-0.91,2017-12-03 18:51:44.425000
TD22,dx,dom,0.582,0.07,-0.891,2017-12-03 18:51:44.437500
TD22,dx,dom,0.527,0.117,-0.922,2017-12-03 18:51:44.450000
TD22,dx,dom,0.457,0.121,-0.902,2017-12-03 18:51:44.462500
TD22,dx,dom,0.488,0.141,-0.918,2017-12-03 18:51:44.475000
TD22,dx,dom,0.531,0.133,-0.926,2017-12-03 18:51:44.487500
TD22,dx,dom,0.555,0.074,-1.023,2017-12-03 18:51:44.500000
TD22,dx,dom,0.559,0.051,-0.941,2017-12-03 18:51:44.512500
TD22,dx,dom,0.453,0.172,-0.805,2017-12-03 18:51:44.525000
TD22,dx,dom,0.414,0.223,-1.082,2017-12-03 18:51:44.537500
TD22,dx,dom,0.297,0.324,-1.176,2017-12-03 18:51:44.550000
TD22,dx,dom,0.199,0.367,-0.938,2017-12-03 18:51:44.562500
TD22,dx,dom,0.223,0.43,-0.715,2017-12-03 18:51:44.575000
TD22,dx,dom,0.398,0.457,-0.844,2017-12-03 18:51:44.587500
TD22,dx,dom,0.52,0.313,-0.855,2017-12-03 18:51:44.600000
TD22,dx,dom,0.641,0.109,-0.703,2017-12-03 18:51:44.612500
TD22,dx,dom,0.57,-0.027,-0.52,2017-12-03 18:51:44.625000
TD22,dx,dom,0.371,-0.117,-0.527,2017-12-03 18:51:44.637500
TD22,dx,dom,0.523,-0.289,-0.516,2017-12-03 18:51:44.650000
TD22,dx,dom,0.672,-0.352,-0.66,2017-12-03 18:51:44.662500
TD22,dx,dom,0.723,-0.359,-0.883,2017-12-03 18:51:44.675000
TD22,dx,dom,0.527,-0.211,-0.66,2017-12-03 18:51:44.687500
TD22,dx,dom,0.59,-0.129,-0.91,2017-12-03 18:51:44.700000
TD22,dx,dom,0.824,0.035,-0.742,2017-12-03 18:51:44.712500
TD22,dx,dom,1.145,0.258,-0.844,2017-12-03 18:51:44.725000
TD22,dx,dom,1.457,0.438,-0.801,2017-12-03 18:51:44.737500
TD22,dx,dom,1.598,0.465,-0.719,2017-12-03 18:51:44.750000
TD22,dx,dom,1.906,0.277,-0.672,2017-12-03 18:51:44.762500
TD22,dx,dom,2.363,0.102,-0.605,2017-12-03 18:51:44.775000
TD22,dx,dom,2.578,0.141,-0.473,2017-12-03 18:51:44.787500
TD22,dx,dom,2.5,0.242,-0.348,2017-12-03 18:51:44.800000
TD22,dx,dom,2.105,0.234,-0.246,2017-12-03 18:51:44.812500
TD22,dx,dom,1.594,0.156,-0.133,2017-12-03 18:51:44.825000
TD22,dx,dom,1.055,0.117,0.008,2017-12-03 18:51:44.837500
TD22,dx,dom,0.617,0.164,-0.027,2017-12-03 18:51:44.850000
TD22,dx,dom,0.344,0.324,-0.25,2017-12-03 18:51:44.862500
TD22,dx,dom,0.25,0.48,-0.383,2017-12-03 18:51:44.875000
TD22,dx,dom,0.184,0.492,-0.188,2017-12-03 18:51:44.887500
TD22,dx,dom,0.043,0.41,0.0,2017-12-03 18:51:44.900000
TD22,dx,dom,-0.117,0.32,0.102,2017-12-03 18:51:44.912500
TD22,dx,dom,-0.184,0.277,0.125,2017-12-03 18:51:44.925000
TD22,dx,dom,-0.102,0.289,0.211,2017-12-03 18:51:44.937500
TD22,dx,dom,0.082,0.277,0.219,2017-12-03 18:51:44.950000
TD22,dx,dom,0.207,0.211,0.207,2017-12-03 18:51:44.962500
TD22,dx,dom,0.273,0.055,0.176,2017-12-03 18:51:44.975000
TD22,dx,dom,0.391,-0.188,0.098,2017-12-03 18:51:44.987500
TD22,dx,dom,0.578,-0.488,0.047,2017-12-03 18:51:45.000000
TD22,dx,dom,0.781,-0.848,0.027,2017-12-03 18:51:45.012500
TD22,dx,dom,0.891,-1.223,-0.035,2017-12-03 18:51:45.025000
TD22,dx,dom,0.898,-1.586,-0.121,2017-12-03 18:51:45.037500
TD22,dx,dom,0.809,-1.922,-0.344,2017-12-03 18:51:45.050000
TD22,dx,dom,0.645,-2.258,-0.621,2017-12-03 18:51:45.062500
TD22,dx,dom,0.352,-2.547,-1.008,2017-12-03 18:51:45.075000
TD22,dx,dom,0.113,-2.715,-1.465,2017-12-03 18:51:45.087500
TD22,dx,dom,0.0,-2.668,-2.066,2017-12-03 18:51:45.100000
TD22,dx,dom,0.902,-1.902,-2.73,2017-12-03 18:51:45.112500
TD22,dx,dom,2.23,-0.84,-2.918,2017-12-03 18:51:45.125000
TD22,dx,dom,1.973,-2.453,-0.254,2017-12-03 18:51:45.137500
TD22,dx,dom,1.047,-2.289,0.047,2017-12-03 18:51:45.150000
TD22,dx,dom,0.387,-0.887,-0.129,2017-12-03 18:51:45.162500
TD22,dx,dom,0.676,0.055,-0.055,2017-12-03 18:51:45.175000
TD22,dx,dom,1.105,0.184,-0.031,2017-12-03 18:51:45.187500
TD22,dx,dom,1.188,-0.035,0.047,2017-12-03 18:51:45.200000
TD22,dx,dom,1.266,-0.34,0.121,2017-12-03 18:51:45.212500
TD22,dx,dom,1.102,-0.582,0.242,2017-12-03 18:51:45.225000
TD22,dx,dom,0.68,-0.621,0.293,2017-12-03 18:51:45.237500
TD22,dx,dom,0.285,-0.461,0.375,2017-12-03 18:51:45.250000
TD22,dx,dom,0.008,-0.129,0.477,2017-12-03 18:51:45.262500
TD22,dx,dom,-0.227,0.383,0.625,2017-12-03 18:51:45.275000
TD22,dx,dom,-0.457,0.945,0.863,2017-12-03 18:51:45.287500
TD22,dx,dom,-0.668,1.723,1.352,2017-12-03 18:51:45.300000
TD22,dx,dom,-0.711,2.668,1.68,2017-12-03 18:51:45.312500
TD22,dx,dom,-0.488,2.832,1.508,2017-12-03 18:51:45.325000
TD22,dx,dom,-0.406,2.277,1.129,2017-12-03 18:51:45.337500
TD22,dx,dom,-0.523,1.617,0.668,2017-12-03 18:51:45.350000
TD22,dx,dom,-0.184,0.617,-0.305,2017-12-03 18:51:45.362500
TD22,dx,dom,0.777,-0.594,-0.93,2017-12-03 18:51:45.375000
TD22,dx,dom,1.531,-1.25,-1.152,2017-12-03 18:51:45.387500
TD22,dx,dom,1.781,-1.336,-1.324,2017-12-03 18:51:45.400000
TD22,dx,dom,1.688,-0.934,-1.465,2017-12-03 18:51:45.412500
TD22,dx,dom,1.434,-0.496,-0.805,2017-12-03 18:51:45.425000
TD22,dx,dom,1.207,-0.215,-0.613,2017-12-03 18:51:45.437500
TD22,dx,dom,1.023,-0.012,-0.887,2017-12-03 18:51:45.450000
TD22,dx,dom,0.969,-0.141,-1.207,2017-12-03 18:51:45.462500
TD22,dx,dom,0.797,-0.379,-1.109,2017-12-03 18:51:45.475000
TD22,dx,dom,0.828,-0.484,-0.941,2017-12-03 18:51:45.487500
TD22,dx,dom,1.121,-0.387,-0.578,2017-12-03 18:51:45.500000
TD22,dx,dom,1.395,-0.203,-0.02,2017-12-03 18:51:45.512500
TD22,dx,dom,1.477,-0.066,0.473,2017-12-03 18:51:45.525000
TD22,dx,dom,1.121,0.055,-0.047,2017-12-03 18:51:45.537500
TD22,dx,dom,0.582,-0.094,-0.938,2017-12-03 18:51:45.550000
TD22,dx,dom,0.297,-0.41,-0.789,2017-12-03 18:51:45.562500
TD22,dx,dom,0.219,-0.484,-0.859,2017-12-03 18:51:45.575000
TD22,dx,dom,-0.008,-0.34,-0.754,2017-12-03 18:51:45.587500
TD22,dx,dom,-0.238,-0.164,-0.738,2017-12-03 18:51:45.600000
TD22,dx,dom,-0.051,0.152,-1.082,2017-12-03 18:51:45.612500
TD22,dx,dom,0.266,0.641,-1.277,2017-12-03 18:51:45.625000
TD22,dx,dom,0.531,0.609,-1.176,2017-12-03 18:51:45.637500
TD22,dx,dom,0.629,0.383,-0.941,2017-12-03 18:51:45.650000
TD22,dx,dom,0.625,0.191,-0.789,2017-12-03 18:51:45.662500
TD22,dx,dom,0.492,0.074,-0.758,2017-12-03 18:51:45.675000
TD22,dx,dom,0.441,-0.09,-0.891,2017-12-03 18:51:45.687500
TD22,dx,dom,0.703,-0.363,-1.258,2017-12-03 18:51:45.700000
TD22,dx,dom,0.793,-0.488,-1.25,2017-12-03 18:51:45.712500
TD22,dx,dom,0.66,-0.438,-1.008,2017-12-03 18:51:45.725000
TD22,dx,dom,0.461,-0.344,-0.762,2017-12-03 18:51:45.737500
TD22,dx,dom,0.328,-0.371,-0.742,2017-12-03 18:51:45.750000
TD22,dx,dom,0.188,-0.371,-0.762,2017-12-03 18:51:45.762500
TD22,dx,dom,0.055,-0.32,-0.785,2017-12-03 18:51:45.775000
TD22,dx,dom,-0.039,-0.313,-0.883,2017-12-03 18:51:45.787500
TD22,dx,dom,0.008,-0.402,-1.059,2017-12-03 18:51:45.800000
TD22,dx,dom,0.168,-0.539,-1.195,2017-12-03 18:51:45.812500
TD22,dx,dom,0.465,-0.707,-1.27,2017-12-03 18:51:45.825000
TD22,dx,dom,0.633,-0.703,-1.129,2017-12-03 18:51:45.837500
TD22,dx,dom,0.422,-0.477,-0.969,2017-12-03 18:51:45.850000
TD22,dx,dom,0.008,-0.285,-0.777,2017-12-03 18:51:45.862500
TD22,dx,dom,0.25,-0.355,-0.586,2017-12-03 18:51:45.875000
TD22,dx,dom,0.949,-0.32,-0.262,2017-12-03 18:51:45.887500
TD22,dx,dom,1.223,-0.426,-0.383,2017-12-03 18:51:45.900000
TD22,dx,dom,1.145,-0.531,-0.723,2017-12-03 18:51:45.912500
TD22,dx,dom,0.949,-0.543,-0.867,2017-12-03 18:51:45.925000
TD22,dx,dom,0.41,-0.184,-0.672,2017-12-03 18:51:45.937500
TD22,dx,dom,-0.059,0.0,-0.805,2017-12-03 18:51:45.950000
TD22,dx,dom,-0.324,0.191,-1.211,2017-12-03 18:51:45.962500
TD22,dx,dom,-0.469,0.453,-1.371,2017-12-03 18:51:45.975000
TD22,dx,dom,-0.305,0.301,-1.336,2017-12-03 18:51:45.987500
TD22,dx,dom,0.051,0.02,-1.195,2017-12-03 18:51:46.000000
TD22,dx,dom,0.293,-0.184,-1.219,2017-12-03 18:51:46.012500
TD22,dx,dom,0.609,-0.438,-1.453,2017-12-03 18:51:46.025000
TD22,dx,dom,0.852,-0.555,-1.555,2017-12-03 18:51:46.037500
TD22,dx,dom,0.73,-0.438,-1.723,2017-12-03 18:51:46.050000
TD22,dx,dom,0.473,-0.273,-2.0,2017-12-03 18:51:46.062500
TD22,dx,dom,0.301,-0.207,-2.148,2017-12-03 18:51:46.075000
TD22,dx,dom,0.344,-0.152,-2.008,2017-12-03 18:51:46.087500
TD22,dx,dom,0.551,-0.078,-1.652,2017-12-03 18:51:46.100000
TD22,dx,dom,0.805,0.043,-1.137,2017-12-03 18:51:46.112500
TD22,dx,dom,0.953,0.242,-0.527,2017-12-03 18:51:46.125000
TD22,dx,dom,0.957,0.531,0.047,2017-12-03 18:51:46.137500
TD22,dx,dom,0.961,0.719,0.512,2017-12-03 18:51:46.150000
TD22,dx,dom,1.094,0.746,0.848,2017-12-03 18:51:46.162500
TD22,dx,dom,1.191,0.586,1.043,2017-12-03 18:51:46.175000
TD22,dx,dom,0.887,0.348,1.117,2017-12-03 18:51:46.187500
TD22,dx,dom,0.363,0.148,1.102,2017-12-03 18:51:46.200000
TD22,dx,dom,-0.207,0.113,1.051,2017-12-03 18:51:46.212500
TD22,dx,dom,-0.73,0.051,0.762,2017-12-03 18:51:46.225000
TD22,dx,dom,-1.082,-0.164,0.398,2017-12-03 18:51:46.237500
TD22,dx,dom,-1.219,-0.422,0.148,2017-12-03 18:51:46.250000
TD22,dx,dom,-1.094,-0.715,-0.02,2017-12-03 18:51:46.262500
TD22,dx,dom,-1.043,-1.031,-0.133,2017-12-03 18:51:46.275000
TD22,dx,dom,-0.184,-4.406,-3.406,2017-12-03 18:51:46.287500
TD22,dx,dom,0.238,-5.125,-1.816,2017-12-03 18:51:46.300000
TD22,dx,dom,0.605,-1.777,-0.984,2017-12-03 18:51:46.312500
TD22,dx,dom,0.398,-1.109,-0.738,2017-12-03 18:51:46.325000
TD22,dx,dom,0.227,-2.977,-0.691,2017-12-03 18:51:46.337500
TD22,dx,dom,0.883,-3.449,-0.492,2017-12-03 18:51:46.350000
TD22,dx,dom,1.188,-1.402,-0.488,2017-12-03 18:51:46.362500
TD22,dx,dom,1.266,0.348,-0.68,2017-12-03 18:51:46.375000
TD22,dx,dom,0.941,-0.098,-1.16,2017-12-03 18:51:46.387500
TD22,dx,dom,0.68,-1.094,-1.211,2017-12-03 18:51:46.400000
TD22,dx,dom,0.449,-1.477,-1.047,2017-12-03 18:51:46.412500
TD22,dx,dom,0.078,-1.234,-0.891,2017-12-03 18:51:46.425000
TD22,dx,dom,-0.211,-0.762,-0.648,2017-12-03 18:51:46.437500
TD22,dx,dom,-0.27,-0.297,-0.379,2017-12-03 18:51:46.450000
TD22,dx,dom,-0.172,-0.02,-0.152,2017-12-03 18:51:46.462500
TD22,dx,dom,-0.141,0.176,0.309,2017-12-03 18:51:46.475000
TD22,dx,dom,-0.199,0.488,1.203,2017-12-03 18:51:46.487500
TD22,dx,dom,-0.254,1.027,1.777,2017-12-03 18:51:46.500000
TD22,dx,dom,-0.273,1.469,1.938,2017-12-03 18:51:46.512500
TD22,dx,dom,-0.082,1.457,1.82,2017-12-03 18:51:46.525000
TD22,dx,dom,0.316,1.016,1.582,2017-12-03 18:51:46.537500
TD22,dx,dom,0.688,0.566,1.242,2017-12-03 18:51:46.550000
TD22,dx,dom,0.957,0.352,0.891,2017-12-03 18:51:46.562500
TD22,dx,dom,1.039,0.566,0.719,2017-12-03 18:51:46.575000
TD22,dx,dom,0.977,0.926,0.543,2017-12-03 18:51:46.587500
TD22,dx,dom,0.918,0.93,0.16,2017-12-03 18:51:46.600000
TD22,dx,dom,1.137,0.602,-0.461,2017-12-03 18:51:46.612500
TD22,dx,dom,1.832,0.152,-1.16,2017-12-03 18:51:46.625000
TD22,dx,dom,2.645,-0.242,-1.887,2017-12-03 18:51:46.637500
TD22,dx,dom,2.785,-1.129,-2.469,2017-12-03 18:51:46.650000
TD22,dx,dom,2.07,-0.82,-1.477,2017-12-03 18:51:46.662500
TD22,dx,dom,1.203,-0.059,-0.422,2017-12-03 18:51:46.675000
TD22,dx,dom,0.492,0.434,0.008,2017-12-03 18:51:46.687500
TD22,dx,dom,0.191,0.352,0.078,2017-12-03 18:51:46.700000
TD22,dx,dom,0.16,-0.176,-0.031,2017-12-03 18:51:46.712500
TD22,dx,dom,0.066,-0.563,-0.266,2017-12-03 18:51:46.725000
TD22,dx,dom,-0.137,-0.887,-0.641,2017-12-03 18:51:46.737500
TD22,dx,dom,-0.289,-0.988,-0.852,2017-12-03 18:51:46.750000
TD22,dx,dom,-0.199,-0.82,-0.922,2017-12-03 18:51:46.762500
TD22,dx,dom,-0.117,-0.488,-0.797,2017-12-03 18:51:46.775000
TD22,dx,dom,-0.031,-0.23,-0.758,2017-12-03 18:51:46.787500
TD22,dx,dom,0.129,-0.105,-0.824,2017-12-03 18:51:46.800000
TD22,dx,dom,0.355,-0.055,-1.094,2017-12-03 18:51:46.812500
TD22,dx,dom,0.844,-0.027,-1.453,2017-12-03 18:51:46.825000
TD22,dx,dom,1.313,-0.059,-1.598,2017-12-03 18:51:46.837500
TD22,dx,dom,1.449,-0.195,-1.379,2017-12-03 18:51:46.850000
TD22,dx,dom,1.039,-0.188,-0.949,2017-12-03 18:51:46.862500
TD22,dx,dom,0.715,-0.285,-1.02,2017-12-03 18:51:46.875000
TD22,dx,dom,0.988,-0.449,-1.203,2017-12-03 18:51:46.887500
TD22,dx,dom,0.852,-0.328,-1.273,2017-12-03 18:51:46.900000
TD22,dx,dom,0.656,-0.215,-1.422,2017-12-03 18:51:46.912500
TD22,dx,dom,0.582,-0.09,-1.406,2017-12-03 18:51:46.925000
TD22,dx,dom,0.449,0.148,-1.238,2017-12-03 18:51:46.937500
TD22,dx,dom,0.457,0.551,-0.859,2017-12-03 18:51:46.950000
TD22,dx,dom,0.613,1.098,-0.41,2017-12-03 18:51:46.962500
TD22,dx,dom,0.898,1.633,0.055,2017-12-03 18:51:46.975000
TD22,dx,dom,1.176,1.844,0.508,2017-12-03 18:51:46.987500
TD22,dx,dom,1.426,1.652,0.906,2017-12-03 18:51:47.000000
TD22,dx,dom,1.641,1.27,1.211,2017-12-03 18:51:47.012500
TD22,dx,dom,1.73,0.922,1.363,2017-12-03 18:51:47.025000
TD22,dx,dom,1.547,0.656,1.344,2017-12-03 18:51:47.037500
TD22,dx,dom,1.207,0.457,1.211,2017-12-03 18:51:47.050000
TD22,dx,dom,0.875,0.238,0.965,2017-12-03 18:51:47.062500
TD22,dx,dom,0.57,0.0,0.664,2017-12-03 18:51:47.075000
TD22,dx,dom,0.273,-0.277,0.402,2017-12-03 18:51:47.087500
TD22,dx,dom,-0.133,-0.531,0.184,2017-12-03 18:51:47.100000
TD22,dx,dom,-0.719,-0.738,0.117,2017-12-03 18:51:47.112500
TD22,dx,dom,-1.688,-1.258,0.16,2017-12-03 18:51:47.125000
TD22,dx,dom,-2.137,-2.887,-0.586,2017-12-03 18:51:47.137500
TD22,dx,dom,-2.227,-3.598,-1.191,2017-12-03 18:51:47.150000
TD22,dx,dom,-1.945,-2.945,-1.602,2017-12-03 18:51:47.162500
TD22,dx,dom,-1.602,-2.477,-1.645,2017-12-03 18:51:47.175000
TD22,dx,dom,0.582,-3.176,-2.148,2017-12-03 18:51:47.187500
TD22,dx,dom,1.457,-2.355,-0.875,2017-12-03 18:51:47.200000
TD22,dx,dom,0.984,-1.379,-0.348,2017-12-03 18:51:47.212500
TD22,dx,dom,0.527,0.223,0.234,2017-12-03 18:51:47.225000
TD22,dx,dom,1.805,3.738,2.094,2017-12-03 18:51:47.237500
TD22,dx,dom,3.008,3.348,1.906,2017-12-03 18:51:47.250000
TD22,dx,dom,2.371,0.547,1.004,2017-12-03 18:51:47.262500
TD22,dx,dom,1.543,-1.047,1.176,2017-12-03 18:51:47.275000
TD22,dx,dom,0.797,-1.426,0.949,2017-12-03 18:51:47.287500
TD22,dx,dom,0.508,-0.754,0.988,2017-12-03 18:51:47.300000
TD22,dx,dom,0.09,0.148,0.613,2017-12-03 18:51:47.312500
TD22,dx,dom,-0.18,0.922,0.406,2017-12-03 18:51:47.325000
TD22,dx,dom,-0.059,1.25,0.578,2017-12-03 18:51:47.337500
TD22,dx,dom,0.34,1.211,0.785,2017-12-03 18:51:47.350000
TD22,dx,dom,0.598,0.969,0.941,2017-12-03 18:51:47.362500
TD22,dx,dom,0.758,0.645,0.98,2017-12-03 18:51:47.375000
TD22,dx,dom,0.883,0.234,0.836,2017-12-03 18:51:47.387500
TD22,dx,dom,0.832,0.098,0.688,2017-12-03 18:51:47.400000
TD22,dx,dom,0.746,0.063,0.492,2017-12-03 18:51:47.412500
TD22,dx,dom,0.688,0.102,0.566,2017-12-03 18:51:47.425000
TD22,dx,dom,0.68,0.121,0.512,2017-12-03 18:51:47.437500
TD22,dx,dom,0.766,0.109,0.227,2017-12-03 18:51:47.450000
TD22,dx,dom,0.742,0.25,0.09,2017-12-03 18:51:47.462500
TD22,dx,dom,0.609,0.371,0.008,2017-12-03 18:51:47.475000
TD22,dx,dom,0.559,0.32,-0.105,2017-12-03 18:51:47.487500
TD22,dx,dom,0.57,0.227,-0.148,2017-12-03 18:51:47.500000
TD22,dx,dom,0.582,0.164,-0.063,2017-12-03 18:51:47.512500
TD22,dx,dom,1.168,-0.277,-0.633,2017-12-03 18:51:47.525000
TD22,dx,dom,1.953,-0.367,-0.992,2017-12-03 18:51:47.537500
TD22,dx,dom,1.84,-0.367,-1.516,2017-12-03 18:51:47.550000
TD22,dx,dom,1.555,-0.098,-1.313,2017-12-03 18:51:47.562500
TD22,dx,dom,0.934,0.09,-0.855,2017-12-03 18:51:47.575000
TD22,dx,dom,0.449,0.109,-0.746,2017-12-03 18:51:47.587500
TD22,dx,dom,0.316,-0.012,-0.504,2017-12-03 18:51:47.600000
TD22,dx,dom,0.504,-0.211,-0.777,2017-12-03 18:51:47.612500
TD22,dx,dom,0.664,0.047,-0.836,2017-12-03 18:51:47.625000
TD22,dx,dom,0.641,0.184,-0.523,2017-12-03 18:51:47.637500
TD22,dx,dom,0.566,0.141,-0.688,2017-12-03 18:51:47.650000
TD22,dx,dom,0.785,-0.207,-0.902,2017-12-03 18:51:47.662500
TD22,dx,dom,1.23,-0.398,-0.762,2017-12-03 18:51:47.675000
TD22,dx,dom,0.965,-0.355,-0.629,2017-12-03 18:51:47.687500
TD22,dx,dom,0.578,-0.434,-0.66,2017-12-03 18:51:47.700000
TD22,dx,dom,0.422,-0.641,-0.754,2017-12-03 18:51:47.712500
TD22,dx,dom,0.426,-0.863,-0.813,2017-12-03 18:51:47.725000
TD22,dx,dom,0.516,-0.906,-0.762,2017-12-03 18:51:47.737500
TD22,dx,dom,0.598,-0.746,-0.684,2017-12-03 18:51:47.750000
TD22,dx,dom,0.594,-0.527,-0.719,2017-12-03 18:51:47.762500
TD22,dx,dom,0.602,-0.453,-0.844,2017-12-03 18:51:47.775000
TD22,dx,dom,0.676,-0.434,-0.895,2017-12-03 18:51:47.787500
TD22,dx,dom,0.793,-0.395,-0.887,2017-12-03 18:51:47.800000
TD22,dx,dom,0.957,-0.309,-0.984,2017-12-03 18:51:47.812500
TD22,dx,dom,1.156,-0.23,-1.102,2017-12-03 18:51:47.825000
TD22,dx,dom,1.34,-0.141,-1.109,2017-12-03 18:51:47.837500
TD22,dx,dom,1.398,-0.07,-1.184,2017-12-03 18:51:47.850000
TD22,dx,dom,1.473,-0.199,-1.27,2017-12-03 18:51:47.862500
TD22,dx,dom,1.613,-0.363,-1.137,2017-12-03 18:51:47.875000
TD22,dx,dom,1.734,-0.273,-0.824,2017-12-03 18:51:47.887500
TD22,dx,dom,1.797,0.016,-0.445,2017-12-03 18:51:47.900000
TD22,dx,dom,1.773,0.367,-0.078,2017-12-03 18:51:47.912500
TD22,dx,dom,1.625,0.703,0.246,2017-12-03 18:51:47.925000
TD22,dx,dom,1.336,0.902,0.535,2017-12-03 18:51:47.937500
TD22,dx,dom,0.941,0.996,0.953,2017-12-03 18:51:47.950000
TD22,dx,dom,0.578,0.902,1.305,2017-12-03 18:51:47.962500
TD22,dx,dom,0.324,0.652,1.551,2017-12-03 18:51:47.975000
TD22,dx,dom,-0.094,0.527,1.527,2017-12-03 18:51:47.987500
TD22,dx,dom,-0.699,0.387,1.203,2017-12-03 18:51:48.000000
TD22,dx,dom,-1.457,0.195,0.809,2017-12-03 18:51:48.012500
TD22,dx,dom,-2.152,-0.273,0.074,2017-12-03 18:51:48.025000
TD22,dx,dom,-2.453,-1.055,-0.727,2017-12-03 18:51:48.037500
TD22,dx,dom,-2.25,-1.762,-1.164,2017-12-03 18:51:48.050000
