id,hand,session,Accelerometer X,Accelerometer Y,Accelerometer Z,datetime
UCP7,sx,dom,0.082,-0.582,-1.09,2017-01-19 15:32:45.237500
UCP7,sx,dom,-0.027,-0.438,-0.965,2017-01-19 15:32:45.250000
UCP7,sx,dom,-0.344,-0.227,-0.785,2017-01-19 15:32:45.262500
UCP7,sx,dom,-0.563,0.117,-0.621,2017-01-19 15:32:45.275000
UCP7,sx,dom,-0.637,0.602,-0.504,2017-01-19 15:32:45.287500
UCP7,sx,dom,-0.68,1.086,-0.512,2017-01-19 15:32:45.300000
UCP7,sx,dom,-0.754,1.313,-0.742,2017-01-19 15:32:45.312500
UCP7,sx,dom,-0.875,1.156,-1.051,2017-01-19 15:32:45.325000
UCP7,sx,dom,-0.945,0.926,-1.203,2017-01-19 15:32:45.337500
UCP7,sx,dom,-0.918,0.922,-1.184,2017-01-19 15:32:45.350000
UCP7,sx,dom,-0.824,1.023,-1.059,2017-01-19 15:32:45.362500
UCP7,sx,dom,-0.75,1.012,-0.852,2017-01-19 15:32:45.375000
UCP7,sx,dom,-0.883,0.836,-0.684,2017-01-19 15:32:45.387500
UCP7,sx,dom,-1.09,0.578,-0.625,2017-01-19 15:32:45.400000
UCP7,sx,dom,-1.039,0.348,-0.656,2017-01-19 15:32:45.412500
UCP7,sx,dom,-0.73,0.223,-0.688,2017-01-19 15:32:45.425000
UCP7,sx,dom,-0.316,0.094,-0.711,2017-01-19 15:32:45.437500
UCP7,sx,dom,0.0,-0.066,-0.777,2017-01-19 15:32:45.450000
UCP7,sx,dom,0.105,-0.211,-0.809,2017-01-19 15:32:45.462500
UCP7,sx,dom,0.051,-0.313,-0.789,2017-01-19 15:32:45.475000
UCP7,sx,dom,-0.035,-0.371,-0.785,2017-01-19 15:32:45.487500
UCP7,sx,dom,-0.09,-0.387,-0.805,2017-01-19 15:32:45.500000
UCP7,sx,dom,-0.082,-0.395,-0.84,2017-01-19 15:32:45.512500
UCP7,sx,dom,-0.02,-0.398,-0.902,2017-01-19 15:32:45.525000
UCP7,sx,dom,-0.016,-0.391,-0.988,2017-01-19 15:32:45.537500
UCP7,sx,dom,-0.117,-0.367,-1.113,2017-01-19 15:32:45.550000
UCP7,sx,dom,-0.25,-0.293,-1.242,2017-01-19 15:32:45.562500
UCP7,sx,dom,-0.359,-0.211,-1.227,2017-01-19 15:32:45.575000
UCP7,sx,dom,-0.41,-0.164,-1.129,2017-01-19 15:32:45.587500
UCP7,sx,dom,-0.375,-0.148,-1.02,2017-01-19 15:32:45.600000
UCP7,sx,dom,-0.227,-0.164,-0.906,2017-01-19 15:32:45.612500
UCP7,sx,dom,-0.059,-0.281,-0.871,2017-01-19 15:32:45.625000
UCP7,sx,dom,0.02,-0.465,-0.988,2017-01-19 15:32:45.637500
UCP7,sx,dom,0.086,-0.547,-1.184,2017-01-19 15:32:45.650000
UCP7,sx,dom,0.074,-0.512,-1.273,2017-01-19 15:32:45.662500
UCP7,sx,dom,0.023,-0.48,-1.293,2017-01-19 15:32:45.675000
UCP7,sx,dom,-0.086,-0.465,-1.207,2017-01-19 15:32:45.687500
UCP7,sx,dom,-0.199,-0.445,-1.125,2017-01-19 15:32:45.700000
UCP7,sx,dom,-0.32,-0.375,-1.059,2017-01-19 15:32:45.712500
UCP7,sx,dom,-0.422,-0.289,-1.016,2017-01-19 15:32:45.725000
UCP7,sx,dom,-0.395,-0.211,-1.016,2017-01-19 15:32:45.737500
UCP7,sx,dom,-0.309,-0.195,-1.102,2017-01-19 15:32:45.750000
UCP7,sx,dom,-0.367,-0.242,-1.145,2017-01-19 15:32:45.762500
UCP7,sx,dom,-0.582,-0.242,-1.082,2017-01-19 15:32:45.775000
UCP7,sx,dom,-0.77,-0.145,-0.941,2017-01-19 15:32:45.787500
UCP7,sx,dom,-0.949,-0.066,-0.859,2017-01-19 15:32:45.800000
UCP7,sx,dom,-0.895,-0.086,-0.793,2017-01-19 15:32:45.812500
UCP7,sx,dom,-0.578,-0.145,-0.746,2017-01-19 15:32:45.825000
UCP7,sx,dom,-0.305,-0.234,-0.766,2017-01-19 15:32:45.837500
UCP7,sx,dom,-0.301,-0.293,-0.867,2017-01-19 15:32:45.850000
UCP7,sx,dom,-0.449,-0.238,-0.996,2017-01-19 15:32:45.862500
UCP7,sx,dom,-0.492,-0.047,-1.082,2017-01-19 15:32:45.875000
UCP7,sx,dom,-0.434,0.137,-1.066,2017-01-19 15:32:45.887500
UCP7,sx,dom,-0.387,0.211,-1.031,2017-01-19 15:32:45.900000
UCP7,sx,dom,-0.41,0.207,-0.957,2017-01-19 15:32:45.912500
UCP7,sx,dom,-0.43,0.18,-0.895,2017-01-19 15:32:45.925000
UCP7,sx,dom,-0.359,0.164,-0.809,2017-01-19 15:32:45.937500
UCP7,sx,dom,-0.238,0.152,-0.742,2017-01-19 15:32:45.950000
UCP7,sx,dom,-0.207,0.121,-0.727,2017-01-19 15:32:45.962500
UCP7,sx,dom,-0.32,0.078,-0.758,2017-01-19 15:32:45.975000
UCP7,sx,dom,-0.465,0.055,-0.801,2017-01-19 15:32:45.987500
UCP7,sx,dom,-0.551,0.078,-0.82,2017-01-19 15:32:46.000000
UCP7,sx,dom,-0.57,0.066,-0.84,2017-01-19 15:32:46.012500
UCP7,sx,dom,-0.563,0.031,-0.871,2017-01-19 15:32:46.025000
UCP7,sx,dom,-0.516,-0.012,-0.883,2017-01-19 15:32:46.037500
UCP7,sx,dom,-0.445,-0.027,-0.867,2017-01-19 15:32:46.050000
UCP7,sx,dom,-0.383,-0.023,-0.863,2017-01-19 15:32:46.062500
UCP7,sx,dom,-0.398,-0.016,-0.883,2017-01-19 15:32:46.075000
UCP7,sx,dom,-0.457,0.004,-0.914,2017-01-19 15:32:46.087500
UCP7,sx,dom,-0.473,0.031,-0.945,2017-01-19 15:32:46.100000
UCP7,sx,dom,-0.426,0.02,-0.992,2017-01-19 15:32:46.112500
UCP7,sx,dom,-0.344,-0.012,-0.988,2017-01-19 15:32:46.125000
UCP7,sx,dom,-0.293,-0.016,-0.957,2017-01-19 15:32:46.137500
UCP7,sx,dom,-0.266,-0.012,-0.93,2017-01-19 15:32:46.150000
UCP7,sx,dom,-0.266,-0.016,-0.957,2017-01-19 15:32:46.162500
UCP7,sx,dom,-0.258,-0.055,-1.004,2017-01-19 15:32:46.175000
UCP7,sx,dom,-0.223,-0.141,-1.051,2017-01-19 15:32:46.187500
UCP7,sx,dom,-0.191,-0.242,-1.086,2017-01-19 15:32:46.200000
UCP7,sx,dom,-0.156,-0.313,-1.059,2017-01-19 15:32:46.212500
UCP7,sx,dom,-0.227,-0.34,-0.945,2017-01-19 15:32:46.225000
UCP7,sx,dom,-0.289,-0.391,-0.852,2017-01-19 15:32:46.237500
UCP7,sx,dom,-0.293,-0.438,-0.793,2017-01-19 15:32:46.250000
UCP7,sx,dom,-0.352,-0.496,-0.801,2017-01-19 15:32:46.262500
UCP7,sx,dom,-0.449,-0.563,-0.844,2017-01-19 15:32:46.275000
UCP7,sx,dom,-0.594,-0.59,-0.859,2017-01-19 15:32:46.287500
UCP7,sx,dom,-0.465,-0.609,-0.941,2017-01-19 15:32:46.300000
UCP7,sx,dom,-0.379,-0.555,-1.043,2017-01-19 15:32:46.312500
UCP7,sx,dom,-0.41,-0.535,-1.125,2017-01-19 15:32:46.325000
UCP7,sx,dom,-0.414,-0.512,-1.16,2017-01-19 15:32:46.337500
UCP7,sx,dom,-0.371,-0.477,-1.098,2017-01-19 15:32:46.350000
UCP7,sx,dom,-0.414,-0.465,-1.066,2017-01-19 15:32:46.362500
UCP7,sx,dom,-0.48,-0.512,-1.156,2017-01-19 15:32:46.375000
UCP7,sx,dom,-0.5,-0.578,-1.289,2017-01-19 15:32:46.387500
UCP7,sx,dom,-0.473,-0.637,-1.379,2017-01-19 15:32:46.400000
UCP7,sx,dom,-0.461,-0.688,-1.395,2017-01-19 15:32:46.412500
UCP7,sx,dom,-0.504,-0.715,-1.363,2017-01-19 15:32:46.425000
UCP7,sx,dom,-0.59,-0.684,-1.301,2017-01-19 15:32:46.437500
UCP7,sx,dom,-0.684,-0.609,-1.234,2017-01-19 15:32:46.450000
UCP7,sx,dom,-0.793,-0.508,-1.168,2017-01-19 15:32:46.462500
UCP7,sx,dom,-0.887,-0.371,-1.109,2017-01-19 15:32:46.475000
UCP7,sx,dom,-0.938,-0.152,-1.051,2017-01-19 15:32:46.487500
UCP7,sx,dom,-0.918,0.105,-0.988,2017-01-19 15:32:46.500000
UCP7,sx,dom,-0.855,0.359,-0.891,2017-01-19 15:32:46.512500
UCP7,sx,dom,-0.773,0.598,-0.777,2017-01-19 15:32:46.525000
UCP7,sx,dom,-0.672,0.805,-0.66,2017-01-19 15:32:46.537500
UCP7,sx,dom,-0.563,0.969,-0.555,2017-01-19 15:32:46.550000
UCP7,sx,dom,-0.457,1.039,-0.48,2017-01-19 15:32:46.562500
UCP7,sx,dom,-0.387,0.992,-0.438,2017-01-19 15:32:46.575000
UCP7,sx,dom,-0.285,0.891,-0.359,2017-01-19 15:32:46.587500
UCP7,sx,dom,-0.129,0.801,-0.254,2017-01-19 15:32:46.600000
UCP7,sx,dom,0.105,0.695,-0.184,2017-01-19 15:32:46.612500
UCP7,sx,dom,0.332,0.586,-0.148,2017-01-19 15:32:46.625000
UCP7,sx,dom,0.453,0.465,-0.082,2017-01-19 15:32:46.637500
UCP7,sx,dom,0.355,0.352,-0.066,2017-01-19 15:32:46.650000
UCP7,sx,dom,-0.031,0.18,-0.262,2017-01-19 15:32:46.662500
UCP7,sx,dom,-0.523,0.008,-0.578,2017-01-19 15:32:46.675000
UCP7,sx,dom,-0.82,-0.117,-0.902,2017-01-19 15:32:46.687500
UCP7,sx,dom,-0.82,-0.234,-1.098,2017-01-19 15:32:46.700000
UCP7,sx,dom,-0.707,-0.379,-1.156,2017-01-19 15:32:46.712500
UCP7,sx,dom,-0.555,-0.488,-1.039,2017-01-19 15:32:46.725000
UCP7,sx,dom,-0.449,-0.57,-0.973,2017-01-19 15:32:46.737500
UCP7,sx,dom,-0.453,-0.629,-1.008,2017-01-19 15:32:46.750000
UCP7,sx,dom,-0.531,-0.598,-1.102,2017-01-19 15:32:46.762500
UCP7,sx,dom,-0.602,-0.516,-1.141,2017-01-19 15:32:46.775000
UCP7,sx,dom,-0.664,-0.441,-1.113,2017-01-19 15:32:46.787500
UCP7,sx,dom,-0.742,-0.371,-1.043,2017-01-19 15:32:46.800000
UCP7,sx,dom,-0.762,-0.293,-0.953,2017-01-19 15:32:46.812500
UCP7,sx,dom,-0.68,-0.215,-0.914,2017-01-19 15:32:46.825000
UCP7,sx,dom,-0.547,-0.16,-0.922,2017-01-19 15:32:46.837500
UCP7,sx,dom,-0.41,-0.113,-0.938,2017-01-19 15:32:46.850000
UCP7,sx,dom,-0.297,-0.059,-0.918,2017-01-19 15:32:46.862500
UCP7,sx,dom,-0.191,0.012,-0.867,2017-01-19 15:32:46.875000
UCP7,sx,dom,-0.109,0.113,-0.793,2017-01-19 15:32:46.887500
UCP7,sx,dom,-0.051,0.238,-0.727,2017-01-19 15:32:46.900000
UCP7,sx,dom,-0.051,0.379,-0.672,2017-01-19 15:32:46.912500
UCP7,sx,dom,-0.117,0.516,-0.613,2017-01-19 15:32:46.925000
UCP7,sx,dom,-0.211,0.605,-0.563,2017-01-19 15:32:46.937500
UCP7,sx,dom,-0.277,0.668,-0.512,2017-01-19 15:32:46.950000
UCP7,sx,dom,-0.371,0.703,-0.5,2017-01-19 15:32:46.962500
UCP7,sx,dom,-0.535,0.723,-0.484,2017-01-19 15:32:46.975000
UCP7,sx,dom,-0.727,0.723,-0.512,2017-01-19 15:32:46.987500
UCP7,sx,dom,-0.883,0.727,-0.609,2017-01-19 15:32:47.000000
UCP7,sx,dom,-0.945,0.68,-0.703,2017-01-19 15:32:47.012500
UCP7,sx,dom,-0.906,0.578,-0.801,2017-01-19 15:32:47.025000
UCP7,sx,dom,-0.781,0.469,-0.867,2017-01-19 15:32:47.037500
UCP7,sx,dom,-0.68,0.363,-0.902,2017-01-19 15:32:47.050000
UCP7,sx,dom,-0.68,0.238,-0.938,2017-01-19 15:32:47.062500
UCP7,sx,dom,-0.73,0.094,-0.969,2017-01-19 15:32:47.075000
UCP7,sx,dom,-0.766,-0.043,-1.008,2017-01-19 15:32:47.087500
UCP7,sx,dom,-0.734,-0.152,-1.027,2017-01-19 15:32:47.100000
UCP7,sx,dom,-0.605,-0.238,-1.039,2017-01-19 15:32:47.112500
UCP7,sx,dom,-0.469,-0.301,-1.016,2017-01-19 15:32:47.125000
UCP7,sx,dom,-0.387,-0.375,-0.984,2017-01-19 15:32:47.137500
UCP7,sx,dom,-0.418,-0.438,-0.957,2017-01-19 15:32:47.150000
UCP7,sx,dom,-0.457,-0.477,-0.945,2017-01-19 15:32:47.162500
UCP7,sx,dom,-0.473,-0.465,-0.945,2017-01-19 15:32:47.175000
UCP7,sx,dom,-0.418,-0.457,-1.035,2017-01-19 15:32:47.187500
UCP7,sx,dom,-0.195,-0.488,-1.164,2017-01-19 15:32:47.200000
UCP7,sx,dom,0.07,-0.516,-1.055,2017-01-19 15:32:47.212500
UCP7,sx,dom,-0.035,-0.492,-0.98,2017-01-19 15:32:47.225000
UCP7,sx,dom,-0.461,-0.332,-1.012,2017-01-19 15:32:47.237500
UCP7,sx,dom,-0.82,-0.121,-1.023,2017-01-19 15:32:47.250000
UCP7,sx,dom,-0.887,-0.008,-1.043,2017-01-19 15:32:47.262500
UCP7,sx,dom,-0.746,-0.043,-1.043,2017-01-19 15:32:47.275000
UCP7,sx,dom,-0.492,-0.109,-1.043,2017-01-19 15:32:47.287500
UCP7,sx,dom,-0.332,-0.121,-1.035,2017-01-19 15:32:47.300000
UCP7,sx,dom,-0.336,-0.086,-1.023,2017-01-19 15:32:47.312500
UCP7,sx,dom,-0.43,-0.047,-1.031,2017-01-19 15:32:47.325000
UCP7,sx,dom,-0.496,-0.035,-1.047,2017-01-19 15:32:47.337500
UCP7,sx,dom,-0.477,-0.078,-1.043,2017-01-19 15:32:47.350000
UCP7,sx,dom,-0.441,-0.141,-1.051,2017-01-19 15:32:47.362500
UCP7,sx,dom,-0.488,-0.164,-0.977,2017-01-19 15:32:47.375000
UCP7,sx,dom,-0.559,-0.137,-0.84,2017-01-19 15:32:47.387500
UCP7,sx,dom,-0.488,-0.125,-0.789,2017-01-19 15:32:47.400000
UCP7,sx,dom,-0.281,-0.145,-0.773,2017-01-19 15:32:47.412500
UCP7,sx,dom,-0.039,-0.188,-0.754,2017-01-19 15:32:47.425000
UCP7,sx,dom,0.223,-0.273,-0.727,2017-01-19 15:32:47.437500
UCP7,sx,dom,0.508,-0.383,-0.715,2017-01-19 15:32:47.450000
UCP7,sx,dom,0.637,-0.5,-0.727,2017-01-19 15:32:47.462500
UCP7,sx,dom,0.559,-0.582,-0.785,2017-01-19 15:32:47.475000
UCP7,sx,dom,0.523,-0.574,-0.859,2017-01-19 15:32:47.487500
UCP7,sx,dom,0.508,-0.496,-0.914,2017-01-19 15:32:47.500000
UCP7,sx,dom,0.281,-0.496,-0.992,2017-01-19 15:32:47.512500
UCP7,sx,dom,-0.023,-0.488,-1.078,2017-01-19 15:32:47.525000
UCP7,sx,dom,-0.238,-0.375,-1.125,2017-01-19 15:32:47.537500
UCP7,sx,dom,-0.289,-0.254,-1.188,2017-01-19 15:32:47.550000
UCP7,sx,dom,-0.273,-0.215,-1.246,2017-01-19 15:32:47.562500
UCP7,sx,dom,-0.227,-0.176,-1.223,2017-01-19 15:32:47.575000
UCP7,sx,dom,-0.203,-0.148,-1.188,2017-01-19 15:32:47.587500
UCP7,sx,dom,-0.227,-0.105,-1.152,2017-01-19 15:32:47.600000
UCP7,sx,dom,-0.156,-0.043,-1.055,2017-01-19 15:32:47.612500
UCP7,sx,dom,0.004,0.012,-0.93,2017-01-19 15:32:47.625000
UCP7,sx,dom,0.094,-0.016,-0.836,2017-01-19 15:32:47.637500
UCP7,sx,dom,0.094,-0.082,-0.832,2017-01-19 15:32:47.650000
UCP7,sx,dom,0.039,-0.117,-0.863,2017-01-19 15:32:47.662500
UCP7,sx,dom,0.004,-0.113,-0.945,2017-01-19 15:32:47.675000
UCP7,sx,dom,-0.02,-0.105,-1.027,2017-01-19 15:32:47.687500
UCP7,sx,dom,-0.059,-0.141,-1.137,2017-01-19 15:32:47.700000
UCP7,sx,dom,-0.039,-0.199,-1.227,2017-01-19 15:32:47.712500
UCP7,sx,dom,0.145,-0.223,-1.191,2017-01-19 15:32:47.725000
UCP7,sx,dom,0.34,-0.199,-1.051,2017-01-19 15:32:47.737500
UCP7,sx,dom,0.379,-0.23,-0.941,2017-01-19 15:32:47.750000
UCP7,sx,dom,0.262,-0.277,-0.922,2017-01-19 15:32:47.762500
UCP7,sx,dom,0.047,-0.23,-0.977,2017-01-19 15:32:47.775000
UCP7,sx,dom,-0.152,-0.164,-1.109,2017-01-19 15:32:47.787500
UCP7,sx,dom,-0.227,-0.125,-1.203,2017-01-19 15:32:47.800000
UCP7,sx,dom,-0.168,-0.109,-1.27,2017-01-19 15:32:47.812500
UCP7,sx,dom,-0.047,-0.125,-1.34,2017-01-19 15:32:47.825000
UCP7,sx,dom,-0.016,-0.145,-1.406,2017-01-19 15:32:47.837500
UCP7,sx,dom,-0.121,-0.125,-1.457,2017-01-19 15:32:47.850000
UCP7,sx,dom,-0.301,-0.07,-1.48,2017-01-19 15:32:47.862500
UCP7,sx,dom,-0.406,0.008,-1.434,2017-01-19 15:32:47.875000
UCP7,sx,dom,-0.449,0.078,-1.348,2017-01-19 15:32:47.887500
UCP7,sx,dom,-0.516,0.117,-1.262,2017-01-19 15:32:47.900000
UCP7,sx,dom,-0.617,0.172,-1.18,2017-01-19 15:32:47.912500
UCP7,sx,dom,-0.668,0.262,-1.086,2017-01-19 15:32:47.925000
UCP7,sx,dom,-0.629,0.359,-0.98,2017-01-19 15:32:47.937500
UCP7,sx,dom,-0.563,0.465,-0.859,2017-01-19 15:32:47.950000
UCP7,sx,dom,-0.492,0.535,-0.766,2017-01-19 15:32:47.962500
UCP7,sx,dom,-0.434,0.582,-0.691,2017-01-19 15:32:47.975000
UCP7,sx,dom,-0.387,0.563,-0.617,2017-01-19 15:32:47.987500
UCP7,sx,dom,-0.328,0.477,-0.566,2017-01-19 15:32:48.000000
UCP7,sx,dom,-0.242,0.344,-0.535,2017-01-19 15:32:48.012500
UCP7,sx,dom,-0.102,0.223,-0.512,2017-01-19 15:32:48.025000
UCP7,sx,dom,0.035,0.109,-0.531,2017-01-19 15:32:48.037500
UCP7,sx,dom,0.113,-0.02,-0.625,2017-01-19 15:32:48.050000
UCP7,sx,dom,0.086,-0.184,-0.793,2017-01-19 15:32:48.062500
UCP7,sx,dom,0.02,-0.383,-0.949,2017-01-19 15:32:48.075000
UCP7,sx,dom,0.094,-0.566,-1.031,2017-01-19 15:32:48.087500
UCP7,sx,dom,0.266,-0.676,-0.988,2017-01-19 15:32:48.100000
UCP7,sx,dom,0.289,-0.754,-0.91,2017-01-19 15:32:48.112500
UCP7,sx,dom,-0.039,-0.805,-0.949,2017-01-19 15:32:48.125000
UCP7,sx,dom,-0.531,-0.789,-1.129,2017-01-19 15:32:48.137500
UCP7,sx,dom,-0.859,-0.629,-1.277,2017-01-19 15:32:48.150000
UCP7,sx,dom,-0.852,-0.414,-1.27,2017-01-19 15:32:48.162500
UCP7,sx,dom,-0.676,-0.27,-1.16,2017-01-19 15:32:48.175000
UCP7,sx,dom,-0.559,-0.188,-1.016,2017-01-19 15:32:48.187500
UCP7,sx,dom,-0.492,-0.117,-0.891,2017-01-19 15:32:48.200000
UCP7,sx,dom,-0.406,-0.012,-0.789,2017-01-19 15:32:48.212500
UCP7,sx,dom,-0.305,0.125,-0.711,2017-01-19 15:32:48.225000
UCP7,sx,dom,-0.234,0.254,-0.652,2017-01-19 15:32:48.237500
UCP7,sx,dom,-0.199,0.344,-0.645,2017-01-19 15:32:48.250000
UCP7,sx,dom,-0.223,0.398,-0.68,2017-01-19 15:32:48.262500
UCP7,sx,dom,-0.309,0.457,-0.664,2017-01-19 15:32:48.275000
UCP7,sx,dom,-0.355,0.52,-0.656,2017-01-19 15:32:48.287500
UCP7,sx,dom,-0.395,0.605,-0.625,2017-01-19 15:32:48.300000
UCP7,sx,dom,-0.539,0.676,-0.582,2017-01-19 15:32:48.312500
UCP7,sx,dom,-0.785,0.68,-0.547,2017-01-19 15:32:48.325000
UCP7,sx,dom,-1.059,0.641,-0.566,2017-01-19 15:32:48.337500
UCP7,sx,dom,-1.211,0.594,-0.688,2017-01-19 15:32:48.350000
UCP7,sx,dom,-1.18,0.555,-0.863,2017-01-19 15:32:48.362500
UCP7,sx,dom,-1.02,0.469,-1.035,2017-01-19 15:32:48.375000
UCP7,sx,dom,-0.84,0.371,-1.105,2017-01-19 15:32:48.387500
UCP7,sx,dom,-0.684,0.281,-1.113,2017-01-19 15:32:48.400000
UCP7,sx,dom,-0.59,0.184,-1.074,2017-01-19 15:32:48.412500
UCP7,sx,dom,-0.512,0.07,-1.031,2017-01-19 15:32:48.425000
UCP7,sx,dom,-0.41,-0.023,-1.004,2017-01-19 15:32:48.437500
UCP7,sx,dom,-0.184,-0.09,-0.992,2017-01-19 15:32:48.450000
UCP7,sx,dom,0.02,-0.156,-0.996,2017-01-19 15:32:48.462500
UCP7,sx,dom,0.063,-0.266,-1.012,2017-01-19 15:32:48.475000
UCP7,sx,dom,-0.074,-0.348,-1.016,2017-01-19 15:32:48.487500
UCP7,sx,dom,-0.25,-0.328,-1.016,2017-01-19 15:32:48.500000
UCP7,sx,dom,-0.324,-0.258,-0.988,2017-01-19 15:32:48.512500
UCP7,sx,dom,-0.195,-0.207,-0.977,2017-01-19 15:32:48.525000
UCP7,sx,dom,-0.012,-0.195,-0.961,2017-01-19 15:32:48.537500
UCP7,sx,dom,0.09,-0.254,-0.949,2017-01-19 15:32:48.550000
UCP7,sx,dom,0.148,-0.285,-0.969,2017-01-19 15:32:48.562500
UCP7,sx,dom,0.176,-0.242,-0.988,2017-01-19 15:32:48.575000
UCP7,sx,dom,0.203,-0.211,-1.02,2017-01-19 15:32:48.587500
UCP7,sx,dom,0.195,-0.211,-1.066,2017-01-19 15:32:48.600000
UCP7,sx,dom,0.141,-0.258,-1.109,2017-01-19 15:32:48.612500
UCP7,sx,dom,0.023,-0.301,-1.113,2017-01-19 15:32:48.625000
UCP7,sx,dom,-0.094,-0.316,-1.094,2017-01-19 15:32:48.637500
UCP7,sx,dom,-0.16,-0.305,-1.094,2017-01-19 15:32:48.650000
UCP7,sx,dom,-0.086,-0.281,-1.129,2017-01-19 15:32:48.662500
UCP7,sx,dom,0.102,-0.273,-1.195,2017-01-19 15:32:48.675000
UCP7,sx,dom,0.258,-0.324,-1.258,2017-01-19 15:32:48.687500
UCP7,sx,dom,0.273,-0.379,-1.309,2017-01-19 15:32:48.700000
UCP7,sx,dom,0.109,-0.363,-1.309,2017-01-19 15:32:48.712500
UCP7,sx,dom,-0.141,-0.316,-1.277,2017-01-19 15:32:48.725000
UCP7,sx,dom,-0.383,-0.23,-1.227,2017-01-19 15:32:48.737500
UCP7,sx,dom,-0.559,-0.156,-1.18,2017-01-19 15:32:48.750000
UCP7,sx,dom,-0.652,-0.074,-1.148,2017-01-19 15:32:48.762500
UCP7,sx,dom,-0.676,0.02,-1.121,2017-01-19 15:32:48.775000
UCP7,sx,dom,-0.66,0.141,-1.082,2017-01-19 15:32:48.787500
UCP7,sx,dom,-0.66,0.254,-1.012,2017-01-19 15:32:48.800000
UCP7,sx,dom,-0.652,0.355,-0.941,2017-01-19 15:32:48.812500
UCP7,sx,dom,-0.641,0.445,-0.879,2017-01-19 15:32:48.825000
UCP7,sx,dom,-0.664,0.52,-0.824,2017-01-19 15:32:48.837500
UCP7,sx,dom,-0.699,0.555,-0.785,2017-01-19 15:32:48.850000
UCP7,sx,dom,-0.707,0.559,-0.77,2017-01-19 15:32:48.862500
UCP7,sx,dom,-0.645,0.547,-0.75,2017-01-19 15:32:48.875000
UCP7,sx,dom,-0.547,0.516,-0.73,2017-01-19 15:32:48.887500
UCP7,sx,dom,-0.477,0.488,-0.699,2017-01-19 15:32:48.900000
UCP7,sx,dom,-0.441,0.445,-0.68,2017-01-19 15:32:48.912500
UCP7,sx,dom,-0.441,0.41,-0.664,2017-01-19 15:32:48.925000
UCP7,sx,dom,-0.445,0.387,-0.648,2017-01-19 15:32:48.937500
UCP7,sx,dom,-0.441,0.379,-0.625,2017-01-19 15:32:48.950000
UCP7,sx,dom,-0.453,0.379,-0.625,2017-01-19 15:32:48.962500
UCP7,sx,dom,-0.488,0.383,-0.633,2017-01-19 15:32:48.975000
UCP7,sx,dom,-0.512,0.355,-0.641,2017-01-19 15:32:48.987500
UCP7,sx,dom,-0.508,0.316,-0.645,2017-01-19 15:32:49.000000
UCP7,sx,dom,-0.492,0.25,-0.652,2017-01-19 15:32:49.012500
UCP7,sx,dom,-0.484,0.207,-0.668,2017-01-19 15:32:49.025000
UCP7,sx,dom,-0.453,0.164,-0.688,2017-01-19 15:32:49.037500
UCP7,sx,dom,-0.426,0.133,-0.715,2017-01-19 15:32:49.050000
UCP7,sx,dom,-0.418,0.098,-0.789,2017-01-19 15:32:49.062500
UCP7,sx,dom,-0.438,0.094,-0.836,2017-01-19 15:32:49.075000
UCP7,sx,dom,-0.352,0.109,-0.859,2017-01-19 15:32:49.087500
UCP7,sx,dom,-0.203,0.145,-0.82,2017-01-19 15:32:49.100000
UCP7,sx,dom,-0.148,0.16,-0.805,2017-01-19 15:32:49.112500
UCP7,sx,dom,-0.234,0.152,-0.828,2017-01-19 15:32:49.125000
UCP7,sx,dom,-0.34,0.168,-0.863,2017-01-19 15:32:49.137500
UCP7,sx,dom,-0.352,0.207,-0.887,2017-01-19 15:32:49.150000
UCP7,sx,dom,-0.313,0.238,-0.891,2017-01-19 15:32:49.162500
UCP7,sx,dom,-0.289,0.262,-0.875,2017-01-19 15:32:49.175000
UCP7,sx,dom,-0.273,0.281,-0.844,2017-01-19 15:32:49.187500
UCP7,sx,dom,-0.355,0.309,-0.824,2017-01-19 15:32:49.200000
UCP7,sx,dom,-0.578,0.32,-0.832,2017-01-19 15:32:49.212500
UCP7,sx,dom,-0.828,0.27,-0.902,2017-01-19 15:32:49.225000
UCP7,sx,dom,-0.938,0.184,-1.0,2017-01-19 15:32:49.237500
UCP7,sx,dom,-0.902,0.09,-1.09,2017-01-19 15:32:49.250000
UCP7,sx,dom,-0.766,0.004,-1.168,2017-01-19 15:32:49.262500
UCP7,sx,dom,-0.609,-0.098,-1.219,2017-01-19 15:32:49.275000
UCP7,sx,dom,-0.453,-0.191,-1.238,2017-01-19 15:32:49.287500
UCP7,sx,dom,-0.34,-0.254,-1.219,2017-01-19 15:32:49.300000
UCP7,sx,dom,-0.285,-0.262,-1.09,2017-01-19 15:32:49.312500
UCP7,sx,dom,-0.211,-0.223,-0.91,2017-01-19 15:32:49.325000
UCP7,sx,dom,-0.242,-0.168,-0.777,2017-01-19 15:32:49.337500
UCP7,sx,dom,-0.438,-0.121,-0.805,2017-01-19 15:32:49.350000
UCP7,sx,dom,-0.68,-0.051,-0.852,2017-01-19 15:32:49.362500
UCP7,sx,dom,-0.746,0.008,-0.945,2017-01-19 15:32:49.375000
UCP7,sx,dom,-0.633,0.047,-1.078,2017-01-19 15:32:49.387500
UCP7,sx,dom,-0.484,0.031,-1.223,2017-01-19 15:32:49.400000
UCP7,sx,dom,-0.34,-0.035,-1.313,2017-01-19 15:32:49.412500
UCP7,sx,dom,-0.211,-0.098,-1.223,2017-01-19 15:32:49.425000
