Axis1,Axis2,Axis3,hand,session,datetime,id
21,19,61,dx,ndom,2017-11-30 16:46:23,TD19
88,171,183,dx,ndom,2017-11-30 16:46:24,TD19
23,11,33,dx,ndom,2017-11-30 16:46:25,TD19
0,0,0,sx,dom,2016-03-09 19:11:19,TD20
0,0,0,sx,dom,2016-03-09 19:11:20,TD20
0,0,0,sx,dom,2016-03-09 19:11:21,TD20
0,0,0,sx,dom,2016-03-09 19:11:22,TD20
0,0,2,sx,dom,2016-03-09 19:11:23,TD20
5,1,9,sx,dom,2016-03-09 19:11:24,TD20
7,17,18,sx,dom,2016-03-09 19:11:25,TD20
0,1,0,sx,dom,2016-03-09 19:11:26,TD20
0,0,0,sx,dom,2016-03-09 19:11:27,TD20
0,0,0,sx,dom,2016-03-09 19:11:28,TD20
0,0,0,sx,dom,2016-03-09 19:11:29,TD20
0,0,0,sx,dom,2016-03-09 19:11:30,TD20
0,0,4,sx,dom,2016-03-09 19:11:31,TD20
0,0,8,sx,dom,2016-03-09 19:11:32,TD20
0,0,13,sx,dom,2016-03-09 19:11:33,TD20
0,5,4,sx,dom,2016-03-09 19:11:34,TD20
34,30,38,sx,dom,2016-03-09 19:11:35,TD20
28,151,83,sx,dom,2016-03-09 19:11:36,TD20
9,110,99,sx,dom,2016-03-09 19:11:37,TD20
5,88,30,sx,dom,2016-03-09 19:11:38,TD20
0,65,0,sx,dom,2016-03-09 19:11:39,TD20
0,8,0,sx,dom,2016-03-09 19:11:40,TD20
0,0,0,sx,dom,2016-03-09 19:11:41,TD20
48,145,93,sx,dom,2016-03-09 19:11:42,TD20
0,57,32,sx,dom,2016-03-09 19:11:43,TD20
95,204,227,sx,dom,2016-03-09 19:11:44,TD20
80,262,125,sx,dom,2016-03-09 19:11:45,TD20
49,52,73,sx,dom,2016-03-09 19:11:46,TD20
37,124,123,sx,dom,2016-03-09 19:11:47,TD20
49,37,78,sx,dom,2016-03-09 19:11:48,TD20
4,13,3,sx,dom,2016-03-09 19:11:49,TD20
35,0,15,sx,dom,2016-03-09 19:11:50,TD20
3,4,22,sx,dom,2016-03-09 19:11:51,TD20
0,64,10,sx,dom,2016-03-09 19:11:52,TD20
0,17,7,sx,dom,2016-03-09 19:11:53,TD20
28,90,61,sx,dom,2016-03-09 19:11:54,TD20
165,83,115,sx,dom,2016-03-09 19:11:55,TD20
97,102,89,sx,dom,2016-03-09 19:11:56,TD20
41,57,53,sx,dom,2016-03-09 19:11:57,TD20
19,5,14,sx,dom,2016-03-09 19:11:58,TD20
92,44,62,sx,dom,2016-03-09 19:11:59,TD20
67,121,29,sx,dom,2016-03-09 19:12:00,TD20
12,87,19,sx,dom,2016-03-09 19:12:01,TD20
0,19,0,sx,dom,2016-03-09 19:12:02,TD20
0,10,0,sx,dom,2016-03-09 19:12:03,TD20
18,19,28,sx,dom,2016-03-09 19:12:04,TD20
38,20,14,sx,dom,2016-03-09 19:12:05,TD20
49,107,50,sx,dom,2016-03-09 19:12:06,TD20
9,15,10,sx,dom,2016-03-09 19:12:07,TD20
0,17,13,sx,dom,2016-03-09 19:12:08,TD20
0,16,0,sx,dom,2016-03-09 19:12:09,TD20
0,0,0,sx,dom,2016-03-09 19:12:10,TD20
0,0,0,sx,dom,2016-03-09 19:12:11,TD20
0,43,19,sx,dom,2016-03-09 19:12:12,TD20
0,17,26,sx,dom,2016-03-09 19:12:13,TD20
0,2,0,sx,dom,2016-03-09 19:12:14,TD20
0,6,0,sx,dom,2016-03-09 19:12:15,TD20
0,0,0,sx,dom,2016-03-09 19:12:16,TD20
0,12,0,sx,dom,2016-03-09 19:12:17,TD20
0,3,0,sx,dom,2016-03-09 19:12:18,TD20
148,178,72,sx,dom,2016-03-09 19:12:19,TD20
112,43,4,dx,dom,2016-03-09 19:11:19,TD20
73,205,181,dx,dom,2016-03-09 19:11:20,TD20
9,59,42,dx,dom,2016-03-09 19:11:21,TD20
0,1,0,dx,dom,2016-03-09 19:11:22,TD20
0,0,0,dx,dom,2016-03-09 19:11:23,TD20
0,0,0,dx,dom,2016-03-09 19:11:24,TD20
0,0,0,dx,dom,2016-03-09 19:11:25,TD20
0,0,0,dx,dom,2016-03-09 19:11:26,TD20
0,0,0,dx,dom,2016-03-09 19:11:27,TD20
0,7,0,dx,dom,2016-03-09 19:11:28,TD20
0,0,0,dx,dom,2016-03-09 19:11:29,TD20
0,0,0,dx,dom,2016-03-09 19:11:30,TD20
0,0,0,dx,dom,2016-03-09 19:11:31,TD20
0,0,0,dx,dom,2016-03-09 19:11:32,TD20
0,0,0,dx,dom,2016-03-09 19:11:33,TD20
0,0,0,dx,dom,2016-03-09 19:11:34,TD20
0,0,0,dx,dom,2016-03-09 19:11:35,TD20
0,0,0,dx,dom,2016-03-09 19:11:36,TD20
0,0,0,dx,dom,2016-03-09 19:11:37,TD20
0,0,0,dx,dom,2016-03-09 19:11:38,TD20
0,0,0,dx,dom,2016-03-09 19:11:39,TD20
0,0,0,dx,dom,2016-03-09 19:11:40,TD20
0,0,0,dx,dom,2016-03-09 19:11:41,TD20
0,0,0,dx,dom,2016-03-09 19:11:42,TD20
0,0,0,dx,dom,2016-03-09 19:11:43,TD20
185,97,121,dx,dom,2016-03-09 19:11:44,TD20
70,46,49,dx,dom,2016-03-09 19:11:45,TD20
90,89,85,dx,dom,2016-03-09 19:11:46,TD20
138,93,265,dx,dom,2016-03-09 19:11:47,TD20
82,85,96,dx,dom,2016-03-09 19:11:48,TD20
20,38,34,dx,dom,2016-03-09 19:11:49,TD20
16,15,19,dx,dom,2016-03-09 19:11:50,TD20
91,137,12,dx,dom,2016-03-09 19:11:51,TD20
13,58,20,dx,dom,2016-03-09 19:11:52,TD20
24,20,18,dx,dom,2016-03-09 19:11:53,TD20
6,64,37,dx,dom,2016-03-09 19:11:54,TD20
35,49,55,dx,dom,2016-03-09 19:11:55,TD20
68,4,52,dx,dom,2016-03-09 19:11:56,TD20
72,88,71,dx,dom,2016-03-09 19:11:57,TD20
45,45,42,dx,dom,2016-03-09 19:11:58,TD20
0,0,46,dx,dom,2016-03-09 19:11:59,TD20
31,64,97,dx,dom,2016-03-09 19:12:00,TD20
11,39,16,dx,dom,2016-03-09 19:12:01,TD20
0,41,14,dx,dom,2016-03-09 19:12:02,TD20
12,13,8,dx,dom,2016-03-09 19:12:03,TD20
0,0,0,dx,dom,2016-03-09 19:12:04,TD20
13,14,8,dx,dom,2016-03-09 19:12:05,TD20
62,50,59,dx,dom,2016-03-09 19:12:06,TD20
0,8,22,dx,dom,2016-03-09 19:12:07,TD20
0,3,0,dx,dom,2016-03-09 19:12:08,TD20
0,0,0,dx,dom,2016-03-09 19:12:09,TD20
0,0,0,dx,dom,2016-03-09 19:12:10,TD20
0,0,0,dx,dom,2016-03-09 19:12:11,TD20
76,167,186,dx,dom,2016-03-09 19:12:12,TD20
109,230,273,dx,dom,2016-03-09 19:12:13,TD20
19,58,33,dx,dom,2016-03-09 19:12:14,TD20
0,0,0,dx,dom,2016-03-09 19:12:15,TD20
0,0,0,dx,dom,2016-03-09 19:12:16,TD20
0,0,0,dx,dom,2016-03-09 19:12:17,TD20
0,0,0,dx,dom,2016-03-09 19:12:18,TD20
95,102,21,dx,dom,2016-03-09 19:12:19,TD20
0,0,0,sx,ndom,2016-03-09 19:21:02,TD20
0,0,0,sx,ndom,2016-03-09 19:21:03,TD20
0,0,0,sx,ndom,2016-03-09 19:21:04,TD20
0,40,0,sx,ndom,2016-03-09 19:21:05,TD20
0,11,0,sx,ndom,2016-03-09 19:21:06,TD20
0,0,0,sx,ndom,2016-03-09 19:21:07,TD20
0,1,0,sx,ndom,2016-03-09 19:21:08,TD20
0,4,0,sx,ndom,2016-03-09 19:21:09,TD20
0,0,0,sx,ndom,2016-03-09 19:21:10,TD20
0,0,0,sx,ndom,2016-03-09 19:21:11,TD20
0,0,0,sx,ndom,2016-03-09 19:21:12,TD20
0,0,0,sx,ndom,2016-03-09 19:21:13,TD20
0,0,0,sx,ndom,2016-03-09 19:21:14,TD20
0,0,0,sx,ndom,2016-03-09 19:21:15,TD20
0,0,0,sx,ndom,2016-03-09 19:21:16,TD20
0,0,0,sx,ndom,2016-03-09 19:21:17,TD20
0,0,0,sx,ndom,2016-03-09 19:21:18,TD20
0,0,0,sx,ndom,2016-03-09 19:21:19,TD20
0,0,0,sx,ndom,2016-03-09 19:21:20,TD20
0,0,0,sx,ndom,2016-03-09 19:21:21,TD20
0,0,0,sx,ndom,2016-03-09 19:21:22,TD20
0,0,0,sx,ndom,2016-03-09 19:21:23,TD20
0,0,0,sx,ndom,2016-03-09 19:21:24,TD20
0,0,0,sx,ndom,2016-03-09 19:21:25,TD20
0,0,0,sx,ndom,2016-03-09 19:21:26,TD20
0,0,0,sx,ndom,2016-03-09 19:21:27,TD20
0,0,0,sx,ndom,2016-03-09 19:21:28,TD20
0,0,0,sx,ndom,2016-03-09 19:21:29,TD20
0,0,0,sx,ndom,2016-03-09 19:21:30,TD20
0,0,0,sx,ndom,2016-03-09 19:21:31,TD20
0,0,0,sx,ndom,2016-03-09 19:21:32,TD20
0,0,0,sx,ndom,2016-03-09 19:21:33,TD20
0,0,0,sx,ndom,2016-03-09 19:21:34,TD20
0,0,0,sx,ndom,2016-03-09 19:21:35,TD20
0,0,0,sx,ndom,2016-03-09 19:21:36,TD20
0,0,0,sx,ndom,2016-03-09 19:21:37,TD20
0,0,0,sx,ndom,2016-03-09 19:21:38,TD20
0,0,0,sx,ndom,2016-03-09 19:21:39,TD20
0,0,0,sx,ndom,2016-03-09 19:21:40,TD20
0,0,0,sx,ndom,2016-03-09 19:21:41,TD20
0,0,0,sx,ndom,2016-03-09 19:21:42,TD20
0,0,0,sx,ndom,2016-03-09 19:21:43,TD20
0,0,0,sx,ndom,2016-03-09 19:21:44,TD20
0,0,0,sx,ndom,2016-03-09 19:21:45,TD20
0,0,0,sx,ndom,2016-03-09 19:21:46,TD20
0,0,0,sx,ndom,2016-03-09 19:21:47,TD20
0,0,0,sx,ndom,2016-03-09 19:21:48,TD20
0,0,0,sx,ndom,2016-03-09 19:21:49,TD20
0,0,0,sx,ndom,2016-03-09 19:21:50,TD20
0,0,0,sx,ndom,2016-03-09 19:21:51,TD20
0,0,0,sx,ndom,2016-03-09 19:21:52,TD20
0,0,0,sx,ndom,2016-03-09 19:21:53,TD20
0,0,0,sx,ndom,2016-03-09 19:21:54,TD20
0,0,0,sx,ndom,2016-03-09 19:21:55,TD20
0,0,0,sx,ndom,2016-03-09 19:21:56,TD20
0,0,0,sx,ndom,2016-03-09 19:21:57,TD20
0,0,0,sx,ndom,2016-03-09 19:21:58,TD20
0,0,0,sx,ndom,2016-03-09 19:21:59,TD20
0,0,0,sx,ndom,2016-03-09 19:22:00,TD20
0,0,0,sx,ndom,2016-03-09 19:22:01,TD20
53,45,4,sx,ndom,2016-03-09 19:22:02,TD20
0,0,0,dx,ndom,2016-03-09 19:21:02,TD20
0,0,0,dx,ndom,2016-03-09 19:21:03,TD20
0,6,2,dx,ndom,2016-03-09 19:21:04,TD20
0,0,10,dx,ndom,2016-03-09 19:21:05,TD20
0,0,0,dx,ndom,2016-03-09 19:21:06,TD20
0,0,0,dx,ndom,2016-03-09 19:21:07,TD20
0,0,0,dx,ndom,2016-03-09 19:21:08,TD20
0,0,0,dx,ndom,2016-03-09 19:21:09,TD20
9,4,7,dx,ndom,2016-03-09 19:21:10,TD20
0,0,0,dx,ndom,2016-03-09 19:21:11,TD20
0,0,0,dx,ndom,2016-03-09 19:21:12,TD20
0,0,0,dx,ndom,2016-03-09 19:21:13,TD20
0,0,0,dx,ndom,2016-03-09 19:21:14,TD20
0,0,0,dx,ndom,2016-03-09 19:21:15,TD20
0,0,0,dx,ndom,2016-03-09 19:21:16,TD20
0,1,0,dx,ndom,2016-03-09 19:21:17,TD20
0,2,0,dx,ndom,2016-03-09 19:21:18,TD20
0,0,0,dx,ndom,2016-03-09 19:21:19,TD20
0,0,0,dx,ndom,2016-03-09 19:21:20,TD20
10,19,17,dx,ndom,2016-03-09 19:21:21,TD20
0,11,6,dx,ndom,2016-03-09 19:21:22,TD20
0,0,2,dx,ndom,2016-03-09 19:21:23,TD20
0,0,0,dx,ndom,2016-03-09 19:21:24,TD20
0,0,0,dx,ndom,2016-03-09 19:21:25,TD20
0,0,0,dx,ndom,2016-03-09 19:21:26,TD20
0,0,0,dx,ndom,2016-03-09 19:21:27,TD20
0,0,0,dx,ndom,2016-03-09 19:21:28,TD20
0,2,0,dx,ndom,2016-03-09 19:21:29,TD20
0,0,0,dx,ndom,2016-03-09 19:21:30,TD20
0,0,0,dx,ndom,2016-03-09 19:21:31,TD20
0,12,10,dx,ndom,2016-03-09 19:21:32,TD20
0,0,0,dx,ndom,2016-03-09 19:21:33,TD20
0,0,0,dx,ndom,2016-03-09 19:21:34,TD20
0,0,0,dx,ndom,2016-03-09 19:21:35,TD20
0,0,0,dx,ndom,2016-03-09 19:21:36,TD20
0,0,0,dx,ndom,2016-03-09 19:21:37,TD20
5,2,0,dx,ndom,2016-03-09 19:21:38,TD20
0,0,0,dx,ndom,2016-03-09 19:21:39,TD20
0,3,0,dx,ndom,2016-03-09 19:21:40,TD20
0,0,0,dx,ndom,2016-03-09 19:21:41,TD20
0,0,0,dx,ndom,2016-03-09 19:21:42,TD20
0,0,0,dx,ndom,2016-03-09 19:21:43,TD20
8,9,4,dx,ndom,2016-03-09 19:21:44,TD20
0,0,0,dx,ndom,2016-03-09 19:21:45,TD20
0,0,0,dx,ndom,2016-03-09 19:21:46,TD20
5,5,7,dx,ndom,2016-03-09 19:21:47,TD20
0,0,0,dx,ndom,2016-03-09 19:21:48,TD20
0,3,0,dx,ndom,2016-03-09 19:21:49,TD20
1,2,0,dx,ndom,2016-03-09 19:21:50,TD20
0,0,0,dx,ndom,2016-03-09 19:21:51,TD20
0,0,0,dx,ndom,2016-03-09 19:21:52,TD20
0,0,0,dx,ndom,2016-03-09 19:21:53,TD20
0,0,2,dx,ndom,2016-03-09 19:21:54,TD20
0,0,0,dx,ndom,2016-03-09 19:21:55,TD20
0,1,0,dx,ndom,2016-03-09 19:21:56,TD20
0,0,0,dx,ndom,2016-03-09 19:21:57,TD20
0,2,0,dx,ndom,2016-03-09 19:21:58,TD20
0,0,2,dx,ndom,2016-03-09 19:21:59,TD20
0,0,0,dx,ndom,2016-03-09 19:22:00,TD20
0,14,11,dx,ndom,2016-03-09 19:22:01,TD20
20,29,49,dx,ndom,2016-03-09 19:22:02,TD20
0,0,0,sx,dom,2017-12-03 18:47:20,TD21
0,0,0,sx,dom,2017-12-03 18:47:21,TD21
0,0,0,sx,dom,2017-12-03 18:47:22,TD21
0,0,0,sx,dom,2017-12-03 18:47:23,TD21
0,0,0,sx,dom,2017-12-03 18:47:24,TD21
4,0,0,sx,dom,2017-12-03 18:47:25,TD21
0,0,0,sx,dom,2017-12-03 18:47:26,TD21
0,0,0,sx,dom,2017-12-03 18:47:27,TD21
0,0,0,sx,dom,2017-12-03 18:47:28,TD21
0,0,0,sx,dom,2017-12-03 18:47:29,TD21
0,0,0,sx,dom,2017-12-03 18:47:30,TD21
0,0,0,sx,dom,2017-12-03 18:47:31,TD21
0,0,0,sx,dom,2017-12-03 18:47:32,TD21
0,0,0,sx,dom,2017-12-03 18:47:33,TD21
0,0,0,sx,dom,2017-12-03 18:47:34,TD21
0,0,0,sx,dom,2017-12-03 18:47:35,TD21
0,0,0,sx,dom,2017-12-03 18:47:36,TD21
0,0,0,sx,dom,2017-12-03 18:47:37,TD21
0,0,0,sx,dom,2017-12-03 18:47:38,TD21
0,0,0,sx,dom,2017-12-03 18:47:39,TD21
0,0,0,sx,dom,2017-12-03 18:47:40,TD21
0,0,0,sx,dom,2017-12-03 18:47:41,TD21
0,0,0,sx,dom,2017-12-03 18:47:42,TD21
0,0,0,sx,dom,2017-12-03 18:47:43,TD21
0,0,0,sx,dom,2017-12-03 18:47:44,TD21
0,0,0,sx,dom,2017-12-03 18:47:45,TD21
0,0,0,sx,dom,2017-12-03 18:47:46,TD21
0,0,0,sx,dom,2017-12-03 18:47:47,TD21
4,0,0,sx,dom,2017-12-03 18:47:48,TD21
0,0,0,sx,dom,2017-12-03 18:47:49,TD21
0,0,0,sx,dom,2017-12-03 18:47:50,TD21
0,0,0,sx,dom,2017-12-03 18:47:51,TD21
0,0,0,sx,dom,2017-12-03 18:47:52,TD21
0,0,0,sx,dom,2017-12-03 18:47:53,TD21
0,0,0,sx,dom,2017-12-03 18:47:54,TD21
0,0,0,sx,dom,2017-12-03 18:47:55,TD21
0,0,0,sx,dom,2017-12-03 18:47:56,TD21
0,0,0,sx,dom,2017-12-03 18:47:57,TD21
0,2,0,sx,dom,2017-12-03 18:47:58,TD21
0,2,0,sx,dom,2017-12-03 18:47:59,TD21
0,0,0,sx,dom,2017-12-03 18:48:00,TD21
0,8,0,sx,dom,2017-12-03 18:48:01,TD21
0,1,0,sx,dom,2017-12-03 18:48:02,TD21
0,1,0,sx,dom,2017-12-03 18:48:03,TD21
0,2,0,sx,dom,2017-12-03 18:48:04,TD21
0,1,0,sx,dom,2017-12-03 18:48:05,TD21
15,9,15,sx,dom,2017-12-03 18:48:06,TD21
64,46,29,sx,dom,2017-12-03 18:48:07,TD21
14,2,0,sx,dom,2017-12-03 18:48:08,TD21
0,0,0,sx,dom,2017-12-03 18:48:09,TD21
0,0,0,sx,dom,2017-12-03 18:48:10,TD21
0,0,0,sx,dom,2017-12-03 18:48:11,TD21
0,0,0,sx,dom,2017-12-03 18:48:12,TD21
0,0,0,sx,dom,2017-12-03 18:48:13,TD21
54,15,4,sx,dom,2017-12-03 18:48:14,TD21
29,0,0,sx,dom,2017-12-03 18:48:15,TD21
2,0,0,sx,dom,2017-12-03 18:48:16,TD21
0,0,0,sx,dom,2017-12-03 18:48:17,TD21
0,0,0,sx,dom,2017-12-03 18:48:18,TD21
36,49,31,sx,dom,2017-12-03 18:48:19,TD21
74,58,124,sx,dom,2017-12-03 18:48:20,TD21
170,105,76,dx,dom,2017-12-03 18:47:20,TD21
187,107,120,dx,dom,2017-12-03 18:47:21,TD21
194,109,131,dx,dom,2017-12-03 18:47:22,TD21
176,121,101,dx,dom,2017-12-03 18:47:23,TD21
229,132,112,dx,dom,2017-12-03 18:47:24,TD21
194,98,93,dx,dom,2017-12-03 18:47:25,TD21
133,71,74,dx,dom,2017-12-03 18:47:26,TD21
141,83,119,dx,dom,2017-12-03 18:47:27,TD21
204,94,132,dx,dom,2017-12-03 18:47:28,TD21
245,87,156,dx,dom,2017-12-03 18:47:29,TD21
134,56,80,dx,dom,2017-12-03 18:47:30,TD21
82,50,78,dx,dom,2017-12-03 18:47:31,TD21
154,92,53,dx,dom,2017-12-03 18:47:32,TD21
100,71,53,dx,dom,2017-12-03 18:47:33,TD21
17,18,16,dx,dom,2017-12-03 18:47:34,TD21
41,47,32,dx,dom,2017-12-03 18:47:35,TD21
151,77,84,dx,dom,2017-12-03 18:47:36,TD21
168,37,95,dx,dom,2017-12-03 18:47:37,TD21
116,44,46,dx,dom,2017-12-03 18:47:38,TD21
208,45,140,dx,dom,2017-12-03 18:47:39,TD21
134,80,49,dx,dom,2017-12-03 18:47:40,TD21
249,62,108,dx,dom,2017-12-03 18:47:41,TD21
101,51,93,dx,dom,2017-12-03 18:47:42,TD21
185,42,55,dx,dom,2017-12-03 18:47:43,TD21
174,83,54,dx,dom,2017-12-03 18:47:44,TD21
101,105,44,dx,dom,2017-12-03 18:47:45,TD21
280,66,81,dx,dom,2017-12-03 18:47:46,TD21
210,48,38,dx,dom,2017-12-03 18:47:47,TD21
57,40,61,dx,dom,2017-12-03 18:47:48,TD21
150,34,79,dx,dom,2017-12-03 18:47:49,TD21
147,29,82,dx,dom,2017-12-03 18:47:50,TD21
138,69,103,dx,dom,2017-12-03 18:47:51,TD21
125,77,105,dx,dom,2017-12-03 18:47:52,TD21
144,56,99,dx,dom,2017-12-03 18:47:53,TD21
99,33,98,dx,dom,2017-12-03 18:47:54,TD21
121,39,66,dx,dom,2017-12-03 18:47:55,TD21
104,56,65,dx,dom,2017-12-03 18:47:56,TD21
95,11,63,dx,dom,2017-12-03 18:47:57,TD21
84,27,65,dx,dom,2017-12-03 18:47:58,TD21
115,42,49,dx,dom,2017-12-03 18:47:59,TD21
64,46,67,dx,dom,2017-12-03 18:48:00,TD21
129,46,50,dx,dom,2017-12-03 18:48:01,TD21
95,52,105,dx,dom,2017-12-03 18:48:02,TD21
115,51,51,dx,dom,2017-12-03 18:48:03,TD21
139,57,60,dx,dom,2017-12-03 18:48:04,TD21
140,22,56,dx,dom,2017-12-03 18:48:05,TD21
147,36,86,dx,dom,2017-12-03 18:48:06,TD21
101,24,72,dx,dom,2017-12-03 18:48:07,TD21
68,25,57,dx,dom,2017-12-03 18:48:08,TD21
43,40,45,dx,dom,2017-12-03 18:48:09,TD21
102,45,63,dx,dom,2017-12-03 18:48:10,TD21
137,8,30,dx,dom,2017-12-03 18:48:11,TD21
111,61,70,dx,dom,2017-12-03 18:48:12,TD21
98,46,35,dx,dom,2017-12-03 18:48:13,TD21
75,47,71,dx,dom,2017-12-03 18:48:14,TD21
101,45,59,dx,dom,2017-12-03 18:48:15,TD21
85,78,45,dx,dom,2017-12-03 18:48:16,TD21
15,63,56,dx,dom,2017-12-03 18:48:17,TD21
53,78,98,dx,dom,2017-12-03 18:48:18,TD21
150,103,145,dx,dom,2017-12-03 18:48:19,TD21
191,51,84,dx,dom,2017-12-03 18:48:20,TD21
228,172,101,sx,ndom,2017-12-03 18:44:15,TD21
237,125,68,sx,ndom,2017-12-03 18:44:16,TD21
175,153,59,sx,ndom,2017-12-03 18:44:17,TD21
186,100,60,sx,ndom,2017-12-03 18:44:18,TD21
186,71,73,sx,ndom,2017-12-03 18:44:19,TD21
186,154,80,sx,ndom,2017-12-03 18:44:20,TD21
271,124,57,sx,ndom,2017-12-03 18:44:21,TD21
177,115,50,sx,ndom,2017-12-03 18:44:22,TD21
212,112,70,sx,ndom,2017-12-03 18:44:23,TD21
197,105,77,sx,ndom,2017-12-03 18:44:24,TD21
238,96,57,sx,ndom,2017-12-03 18:44:25,TD21
174,115,72,sx,ndom,2017-12-03 18:44:26,TD21
223,122,45,sx,ndom,2017-12-03 18:44:27,TD21
179,42,61,sx,ndom,2017-12-03 18:44:28,TD21
206,43,87,sx,ndom,2017-12-03 18:44:29,TD21
260,27,106,sx,ndom,2017-12-03 18:44:30,TD21
190,84,127,sx,ndom,2017-12-03 18:44:31,TD21
102,66,31,sx,ndom,2017-12-03 18:44:32,TD21
145,60,48,sx,ndom,2017-12-03 18:44:33,TD21
84,66,59,sx,ndom,2017-12-03 18:44:34,TD21
127,105,59,sx,ndom,2017-12-03 18:44:35,TD21
56,29,29,sx,ndom,2017-12-03 18:44:36,TD21
19,6,35,sx,ndom,2017-12-03 18:44:37,TD21
201,100,54,sx,ndom,2017-12-03 18:44:38,TD21
115,179,42,sx,ndom,2017-12-03 18:44:39,TD21
88,33,30,sx,ndom,2017-12-03 18:44:40,TD21
101,58,68,sx,ndom,2017-12-03 18:44:41,TD21
133,45,98,sx,ndom,2017-12-03 18:44:42,TD21
140,83,68,sx,ndom,2017-12-03 18:44:43,TD21
122,112,35,sx,ndom,2017-12-03 18:44:44,TD21
173,74,44,sx,ndom,2017-12-03 18:44:45,TD21
169,111,62,sx,ndom,2017-12-03 18:44:46,TD21
185,156,45,sx,ndom,2017-12-03 18:44:47,TD21
112,93,11,sx,ndom,2017-12-03 18:44:48,TD21
167,79,27,sx,ndom,2017-12-03 18:44:49,TD21
123,66,75,sx,ndom,2017-12-03 18:44:50,TD21
120,35,50,sx,ndom,2017-12-03 18:44:51,TD21
97,77,57,sx,ndom,2017-12-03 18:44:52,TD21
126,89,46,sx,ndom,2017-12-03 18:44:53,TD21
123,148,30,sx,ndom,2017-12-03 18:44:54,TD21
147,80,65,sx,ndom,2017-12-03 18:44:55,TD21
146,105,41,sx,ndom,2017-12-03 18:44:56,TD21
113,93,41,sx,ndom,2017-12-03 18:44:57,TD21
115,91,52,sx,ndom,2017-12-03 18:44:58,TD21
148,75,45,sx,ndom,2017-12-03 18:44:59,TD21
94,58,29,sx,ndom,2017-12-03 18:45:00,TD21
95,112,41,sx,ndom,2017-12-03 18:45:01,TD21
107,73,36,sx,ndom,2017-12-03 18:45:02,TD21
87,107,41,sx,ndom,2017-12-03 18:45:03,TD21
83,104,19,sx,ndom,2017-12-03 18:45:04,TD21
108,65,46,sx,ndom,2017-12-03 18:45:05,TD21
110,75,59,sx,ndom,2017-12-03 18:45:06,TD21
132,112,49,sx,ndom,2017-12-03 18:45:07,TD21
138,69,13,sx,ndom,2017-12-03 18:45:08,TD21
171,112,93,sx,ndom,2017-12-03 18:45:09,TD21
166,53,49,sx,ndom,2017-12-03 18:45:10,TD21
126,55,33,sx,ndom,2017-12-03 18:45:11,TD21
156,96,58,sx,ndom,2017-12-03 18:45:12,TD21
122,88,55,sx,ndom,2017-12-03 18:45:13,TD21
123,23,36,sx,ndom,2017-12-03 18:45:14,TD21
114,136,120,sx,ndom,2017-12-03 18:45:15,TD21
0,0,0,dx,ndom,2017-12-03 18:44:15,TD21
0,0,0,dx,ndom,2017-12-03 18:44:16,TD21
0,0,0,dx,ndom,2017-12-03 18:44:17,TD21
0,0,0,dx,ndom,2017-12-03 18:44:18,TD21
0,0,0,dx,ndom,2017-12-03 18:44:19,TD21
0,0,0,dx,ndom,2017-12-03 18:44:20,TD21
0,0,0,dx,ndom,2017-12-03 18:44:21,TD21
0,0,0,dx,ndom,2017-12-03 18:44:22,TD21
0,0,0,dx,ndom,2017-12-03 18:44:23,TD21
0,0,0,dx,ndom,2017-12-03 18:44:24,TD21
0,0,0,dx,ndom,2017-12-03 18:44:25,TD21
0,0,0,dx,ndom,2017-12-03 18:44:26,TD21
0,2,4,dx,ndom,2017-12-03 18:44:27,TD21
11,2,37,dx,ndom,2017-12-03 18:44:28,TD21
381,124,118,dx,ndom,2017-12-03 18:44:29,TD21
348,107,135,dx,ndom,2017-12-03 18:44:30,TD21
54,40,40,dx,ndom,2017-12-03 18:44:31,TD21
41,163,113,dx,ndom,2017-12-03 18:44:32,TD21
27,45,3,dx,ndom,2017-12-03 18:44:33,TD21
0,46,10,dx,ndom,2017-12-03 18:44:34,TD21
4,0,0,dx,ndom,2017-12-03 18:44:35,TD21
0,0,0,dx,ndom,2017-12-03 18:44:36,TD21
0,0,0,dx,ndom,2017-12-03 18:44:37,TD21
0,0,0,dx,ndom,2017-12-03 18:44:38,TD21
0,0,0,dx,ndom,2017-12-03 18:44:39,TD21
0,0,0,dx,ndom,2017-12-03 18:44:40,TD21
0,0,0,dx,ndom,2017-12-03 18:44:41,TD21
0,0,0,dx,ndom,2017-12-03 18:44:42,TD21
0,0,0,dx,ndom,2017-12-03 18:44:43,TD21
0,0,0,dx,ndom,2017-12-03 18:44:44,TD21
0,0,0,dx,ndom,2017-12-03 18:44:45,TD21
0,0,0,dx,ndom,2017-12-03 18:44:46,TD21
0,0,0,dx,ndom,2017-12-03 18:44:47,TD21
0,0,0,dx,ndom,2017-12-03 18:44:48,TD21
0,0,0,dx,ndom,2017-12-03 18:44:49,TD21
0,0,0,dx,ndom,2017-12-03 18:44:50,TD21
6,0,0,dx,ndom,2017-12-03 18:44:51,TD21
0,0,0,dx,ndom,2017-12-03 18:44:52,TD21
0,0,0,dx,ndom,2017-12-03 18:44:53,TD21
0,0,0,dx,ndom,2017-12-03 18:44:54,TD21
0,0,0,dx,ndom,2017-12-03 18:44:55,TD21
0,0,0,dx,ndom,2017-12-03 18:44:56,TD21
0,0,0,dx,ndom,2017-12-03 18:44:57,TD21
